Player,Team,Match-up,Date,W/L,Min,Pts,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
Javonte Green,BOS,@CLE,03/04/2020,W,5,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,1,-5
Tremont Waters,BOS,@CLE,03/04/2020,W,16,5,2,7,28.6,1,2,50.0,0,0,-,0,2,2,2,0,0,2,1,6
Collin Sexton,CLE,vs.BOS,03/04/2020,L,45,41,17,30,56.7,3,9,33.3,4,4,100,0,3,3,6,1,0,4,5,-7
Semi Ojeleye,BOS,@CLE,03/04/2020,W,30,22,8,11,72.7,5,8,62.5,1,1,100,0,6,6,2,0,1,0,2,11
Ante Zizic,CLE,vs.BOS,03/04/2020,L,14,4,2,5,40.0,0,0,-,0,1,0.0,3,1,4,0,0,0,0,2,4
Cedi Osman,CLE,vs.BOS,03/04/2020,L,43,13,3,14,21.4,3,9,33.3,4,4,100,3,2,5,2,1,0,2,3,-6
Larry Nance Jr.,CLE,vs.BOS,03/04/2020,L,39,19,7,13,53.8,2,5,40.0,3,6,50.0,5,10,15,4,4,0,2,1,-5
Matthew Dellavedova,CLE,vs.BOS,03/04/2020,L,35,0,0,8,0.0,0,5,0.0,0,0,-,1,4,5,4,0,0,0,3,-3
Enes Kanter,BOS,@CLE,03/04/2020,W,14,10,3,6,50.0,0,0,-,4,4,100,5,6,11,0,1,0,0,0,-6
Dean Wade,CLE,vs.BOS,03/04/2020,L,16,2,1,1,100,0,0,-,0,0,-,0,2,2,1,0,1,0,1,-8
Kevin Porter Jr.,CLE,vs.BOS,03/04/2020,L,10,1,0,1,0.0,0,0,-,1,2,50.0,0,2,2,2,0,0,0,0,-3
Kevin Love,CLE,vs.BOS,03/04/2020,L,37,26,9,17,52.9,5,10,50.0,3,3,100,5,9,14,5,0,1,4,4,-2
Romeo Langford,BOS,@CLE,03/04/2020,W,13,0,0,3,0.0,0,1,0.0,0,0,-,3,1,4,1,0,0,0,2,4
Daniel Theis,BOS,@CLE,03/04/2020,W,19,5,2,3,66.7,0,0,-,1,2,50.0,2,1,3,0,1,1,0,2,-1
Brad Wanamaker,BOS,@CLE,03/04/2020,W,30,6,2,6,33.3,0,3,0.0,2,2,100,0,2,2,2,2,0,1,4,3
Joe Harris,BKN,vs.MEM,03/04/2020,L,29,13,5,13,38.5,3,7,42.9,0,0,-,3,5,8,1,2,1,1,1,-17
Caris LeVert,BKN,vs.MEM,03/04/2020,L,27,14,6,19,31.6,0,5,0.0,2,4,50.0,0,4,4,6,1,0,0,2,-4
Taurean Prince,BKN,vs.MEM,03/04/2020,L,25,15,6,19,31.6,2,8,25.0,1,1,100,1,4,5,0,0,0,2,1,-13
Timothe Luwawu-Cabarrot,BKN,vs.MEM,03/04/2020,L,27,8,2,7,28.6,0,5,0.0,4,4,100,0,1,1,1,0,1,0,2,-24
Jarrett Allen,BKN,vs.MEM,03/04/2020,L,29,6,3,5,60.0,0,0,-,0,2,0.0,4,5,9,0,0,0,3,1,-22
Theo Pinson,BKN,vs.MEM,03/04/2020,L,8,0,0,2,0.0,0,1,0.0,0,0,-,0,0,0,1,1,1,0,0,-12
Jonas Valanciunas,MEM,@BKN,03/04/2020,W,26,9,4,9,44.4,0,0,-,1,1,100,3,13,16,2,0,1,2,2,16
Kyle Anderson,MEM,@BKN,03/04/2020,W,22,12,5,9,55.6,2,4,50.0,0,0,-,2,3,5,0,0,0,1,1,10
Jarrod Uthoff,MEM,@BKN,03/04/2020,W,5,0,0,3,0.0,0,2,0.0,0,0,-,0,0,0,0,1,0,0,1,10
Dillon Brooks,MEM,@BKN,03/04/2020,W,22,12,5,11,45.5,1,3,33.3,1,2,50.0,0,0,0,1,0,0,2,4,15
De'Anthony Melton,MEM,@BKN,03/04/2020,W,22,9,3,9,33.3,3,7,42.9,0,0,-,0,3,3,3,0,1,0,0,13
Yuta Watanabe,MEM,@BKN,03/04/2020,W,6,5,2,4,50.0,1,3,33.3,0,0,-,1,1,2,0,1,0,0,1,7
Marko Guduric,MEM,@BKN,03/04/2020,W,5,6,2,2,100,2,2,100,0,0,-,1,0,1,0,0,0,0,0,10
Ja Morant,MEM,@BKN,03/04/2020,W,29,15,6,15,40.0,1,2,50.0,2,2,100,4,3,7,5,1,0,0,0,20
Wilson Chandler,BKN,vs.MEM,03/04/2020,L,17,2,1,4,25.0,0,3,0.0,0,0,-,0,3,3,0,0,0,1,2,-20
Chris Chiozza,BKN,vs.MEM,03/04/2020,L,24,14,5,8,62.5,2,4,50.0,2,2,100,1,2,3,1,1,0,2,3,-27
Rodions Kurucs,BKN,vs.MEM,03/04/2020,L,13,1,0,3,0.0,0,2,0.0,1,2,50.0,0,1,1,1,0,0,1,1,-22
Tyus Jones,MEM,@BKN,03/04/2020,W,21,18,6,13,46.2,5,6,83.3,1,1,100,1,4,5,6,0,0,0,1,18
Spencer Dinwiddie,BKN,vs.MEM,03/04/2020,L,27,4,1,9,11.1,0,7,0.0,2,2,100,2,2,4,4,1,1,1,2,-22
Gorgui Dieng,MEM,@BKN,03/04/2020,W,19,6,2,4,50.0,0,0,-,2,2,100,3,11,14,0,0,2,2,0,16
DeAndre Jordan,BKN,vs.MEM,03/04/2020,L,14,2,1,1,100,0,0,-,0,0,-,2,2,4,0,0,0,2,2,-12
Anthony Tolliver,MEM,@BKN,03/04/2020,W,24,2,0,6,0.0,0,4,0.0,2,2,100,0,2,2,1,2,1,1,1,26
John Konchar,MEM,@BKN,03/04/2020,W,22,5,2,3,66.7,1,2,50.0,0,0,-,3,1,4,2,1,0,2,2,25
Josh Jackson,MEM,@BKN,03/04/2020,W,17,19,6,12,50.0,4,9,44.4,3,4,75.0,0,0,0,1,2,0,1,2,9
Taj Gibson,NYK,vs.UTA,03/04/2020,L,14,2,1,2,50.0,0,0,-,0,0,-,0,1,1,0,0,0,2,1,-12
Maurice Harkless,NYK,vs.UTA,03/04/2020,L,21,2,1,4,25.0,0,1,0.0,0,0,-,0,2,2,0,1,0,0,3,-13
Julius Randle,NYK,vs.UTA,03/04/2020,L,32,32,12,21,57.1,2,3,66.7,6,8,75.0,4,7,11,0,0,0,3,3,-16
RJ Barrett,NYK,vs.UTA,03/04/2020,L,30,14,5,12,41.7,1,2,50.0,3,3,100,1,3,4,5,1,0,2,4,-1
Bojan Bogdanovic,UTA,@NYK,03/04/2020,W,33,23,7,15,46.7,3,8,37.5,6,7,85.7,0,4,4,1,0,1,0,1,14
Rudy Gobert,UTA,@NYK,03/04/2020,W,34,18,7,8,87.5,0,0,-,4,5,80.0,4,10,14,1,0,2,1,4,14
Emmanuel Mudiay,UTA,@NYK,03/04/2020,W,4,2,1,2,50.0,0,1,0.0,0,0,-,0,1,1,0,0,0,1,2,-9
Royce O'Neale,UTA,@NYK,03/04/2020,W,29,3,1,8,12.5,1,7,14.3,0,0,-,0,4,4,3,0,0,1,2,6
Donovan Mitchell,UTA,@NYK,03/04/2020,W,34,23,9,21,42.9,1,7,14.3,4,4,100,0,1,1,8,2,0,2,2,13
Miye Oni,UTA,@NYK,03/04/2020,W,2,0,0,2,0.0,0,1,0.0,0,0,-,0,0,0,0,0,0,0,0,-5
Jarrell Brantley,UTA,@NYK,03/04/2020,W,2,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,1,-5
Mike Conley,UTA,@NYK,03/04/2020,W,27,17,6,9,66.7,2,4,50.0,3,4,75.0,1,1,2,6,0,0,1,0,5
Wayne Ellington,NYK,vs.UTA,03/04/2020,L,25,3,1,6,16.7,1,5,20.0,0,0,-,0,3,3,4,0,0,0,2,0
Reggie Bullock,NYK,vs.UTA,03/04/2020,L,20,4,2,4,50.0,0,1,0.0,0,0,-,0,5,5,1,0,0,1,1,11
Jordan Clarkson,UTA,@NYK,03/04/2020,W,21,7,2,6,33.3,1,4,25.0,2,3,66.7,0,0,0,1,2,0,2,1,10
Joe Ingles,UTA,@NYK,03/04/2020,W,30,8,3,4,75.0,1,2,50.0,1,2,50.0,0,5,5,6,1,0,3,2,7
Elfrid Payton,NYK,vs.UTA,03/04/2020,L,28,20,8,13,61.5,0,2,0.0,4,5,80.0,4,3,7,9,0,0,1,0,-3
Kevin Knox II,NYK,vs.UTA,03/04/2020,L,20,2,1,5,20.0,0,2,0.0,0,0,-,1,4,5,2,0,1,3,2,4
Tony Bradley,UTA,@NYK,03/04/2020,W,14,8,4,4,100,0,0,-,0,0,-,1,4,5,0,0,2,0,4,-6
Frank Ntilikina,NYK,vs.UTA,03/04/2020,L,20,4,2,3,66.7,0,0,-,0,0,-,0,0,0,2,0,0,0,0,-5
Georges Niang,UTA,@NYK,03/04/2020,W,12,3,1,2,50.0,1,2,50.0,0,0,-,0,1,1,0,0,0,0,1,-4
Bobby Portis,NYK,vs.UTA,03/04/2020,L,30,21,8,15,53.3,3,4,75.0,2,2,100,1,3,4,0,1,0,1,2,-5
Derrick Favors,NOP,vs.MIN,03/03/2020,L,26,10,5,6,83.3,0,0,-,0,0,-,3,3,6,1,0,0,0,3,-2
E'Twaun Moore,NOP,vs.MIN,03/03/2020,L,17,2,1,7,14.3,0,2,0.0,0,0,-,0,2,2,1,1,0,0,1,-5
Brandon Ingram,NOP,vs.MIN,03/03/2020,L,36,24,9,17,52.9,3,7,42.9,3,3,100,1,2,3,4,2,0,3,1,-7
Lonzo Ball,NOP,vs.MIN,03/03/2020,L,33,26,9,12,75.0,7,10,70.0,1,2,50.0,1,4,5,8,3,1,6,0,5
Frank Jackson,NOP,vs.MIN,03/03/2020,L,13,4,1,4,25.0,1,2,50.0,1,2,50.0,0,2,2,1,0,0,0,0,4
Nicolo Melli,NOP,vs.MIN,03/03/2020,L,19,5,2,6,33.3,0,3,0.0,1,2,50.0,1,1,2,2,2,0,0,3,-12
James Johnson,MIN,@NOP,03/03/2020,W,21,19,8,14,57.1,1,2,50.0,2,4,50.0,3,3,6,5,2,0,1,2,3
D'Angelo Russell,MIN,@NOP,03/03/2020,W,31,23,8,21,38.1,3,9,33.3,4,4,100,0,3,3,8,1,0,5,2,-14
Juancho Hernangomez,MIN,@NOP,03/03/2020,W,34,16,6,11,54.5,2,5,40.0,2,3,66.7,1,7,8,2,3,0,2,4,5
Josh Okogie,MIN,@NOP,03/03/2020,W,31,11,4,7,57.1,1,2,50.0,2,2,100,2,2,4,1,1,0,1,2,2
Kelan Martin,MIN,@NOP,03/03/2020,W,8,3,1,2,50.0,0,1,0.0,1,1,100,0,2,2,1,0,0,1,1,-4
Jarrett Culver,MIN,@NOP,03/03/2020,W,19,11,5,8,62.5,1,3,33.3,0,0,-,1,1,2,1,0,0,0,3,2
Zion Williamson,NOP,vs.MIN,03/03/2020,L,33,25,10,19,52.6,0,0,-,5,9,55.6,3,5,8,3,4,1,1,4,0
Malik Beasley,MIN,@NOP,03/03/2020,W,36,28,11,13,84.6,4,5,80.0,2,2,100,0,3,3,4,0,0,1,3,12
Jrue Holiday,NOP,vs.MIN,03/03/2020,L,38,27,10,16,62.5,2,6,33.3,5,9,55.6,3,7,10,12,0,0,3,4,4
Naz Reid,MIN,@NOP,03/03/2020,W,27,13,5,12,41.7,1,4,25.0,2,2,100,3,11,14,3,3,2,1,4,3
Jake Layman,MIN,@NOP,03/03/2020,W,14,2,0,2,0.0,0,1,0.0,2,2,100,0,0,0,0,0,0,0,0,-1
Josh Hart,NOP,vs.MIN,03/03/2020,L,26,11,5,13,38.5,1,9,11.1,0,0,-,1,5,6,5,1,0,2,2,-12
Jordan McLaughlin,MIN,@NOP,03/03/2020,W,20,13,6,7,85.7,1,2,50.0,0,0,-,0,0,0,6,1,0,4,1,17
Landry Shamet,LAC,@OKC,03/03/2020,W,14,0,0,4,0.0,0,4,0.0,0,0,-,0,1,1,1,0,0,0,2,-9
Shai Gilgeous-Alexander,OKC,vs.LAC,03/03/2020,L,34,15,7,12,58.3,1,2,50.0,0,0,-,0,6,6,2,1,3,2,2,-22
Patrick Patterson,LAC,@OKC,03/03/2020,W,3,3,1,1,100,1,1,100,0,0,-,0,0,0,0,0,0,0,0,-3
Paul George,LAC,@OKC,03/03/2020,W,27,16,5,10,50.0,3,5,60.0,3,4,75.0,1,4,5,3,2,0,1,3,18
Marcus Morris Sr.,LAC,@OKC,03/03/2020,W,30,8,4,9,44.4,0,5,0.0,0,0,-,0,5,5,1,0,1,0,3,28
Kawhi Leonard,LAC,@OKC,03/03/2020,W,33,25,9,20,45.0,2,6,33.3,5,6,83.3,1,7,8,1,2,0,2,1,21
Reggie Jackson,LAC,@OKC,03/03/2020,W,25,7,3,8,37.5,1,4,25.0,0,0,-,0,2,2,3,0,0,4,3,-2
Chris Paul,OKC,vs.LAC,03/03/2020,L,31,14,5,11,45.5,2,4,50.0,2,2,100,0,2,2,7,1,0,3,1,-6
Patrick Beverley,LAC,@OKC,03/03/2020,W,20,3,1,6,16.7,1,5,20.0,0,0,-,0,2,2,3,0,0,1,3,7
Amir Coffey,LAC,@OKC,03/03/2020,W,3,2,1,3,33.3,0,0,-,0,0,-,1,1,2,0,0,0,0,0,-3
Rodney McGruder,LAC,@OKC,03/03/2020,W,3,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,-3
Montrezl Harrell,LAC,@OKC,03/03/2020,W,20,16,5,8,62.5,0,0,-,6,8,75.0,2,1,3,1,0,0,0,3,2
Ivica Zubac,LAC,@OKC,03/03/2020,W,19,9,3,3,100,0,0,-,3,3,100,1,4,5,2,2,0,0,1,14
Lou Williams,LAC,@OKC,03/03/2020,W,23,14,4,9,44.4,1,3,33.3,5,5,100,0,2,2,4,1,0,0,0,10
JaMychal Green,LAC,@OKC,03/03/2020,W,19,6,2,3,66.7,2,3,66.7,0,0,-,0,6,6,0,0,0,1,3,-5
Abdel Nader,OKC,vs.LAC,03/03/2020,L,19,5,2,5,40.0,0,2,0.0,1,3,33.3,1,5,6,2,1,2,0,1,10
Luguentz Dort,OKC,vs.LAC,03/03/2020,L,25,7,1,5,20.0,0,2,0.0,5,5,100,0,5,5,2,0,0,0,3,11
Deonte Burton,OKC,vs.LAC,03/03/2020,L,4,3,1,1,100,1,1,100,0,0,-,0,1,1,0,0,0,0,0,5
Hamidou Diallo,OKC,vs.LAC,03/03/2020,L,4,3,1,2,50.0,0,1,0.0,1,2,50.0,0,2,2,0,0,0,1,0,5
Steven Adams,OKC,vs.LAC,03/03/2020,L,27,4,2,6,33.3,0,0,-,0,2,0.0,5,5,10,2,0,0,1,5,-17
Mike Muscala,OKC,vs.LAC,03/03/2020,L,5,0,0,0,-,0,0,-,0,0,-,0,1,1,1,1,0,1,3,3
Terrance Ferguson,OKC,vs.LAC,03/03/2020,L,17,0,0,4,0.0,0,3,0.0,0,0,-,1,0,1,0,0,0,0,2,-22
Dennis Schroder,OKC,vs.LAC,03/03/2020,L,30,24,9,19,47.4,1,4,25.0,5,7,71.4,0,2,2,0,0,0,2,2,-17
Nerlens Noel,OKC,vs.LAC,03/03/2020,L,15,4,2,3,66.7,0,0,-,0,0,-,1,2,3,0,2,2,2,3,0
Danilo Gallinari,OKC,vs.LAC,03/03/2020,L,29,15,4,13,30.8,4,9,44.4,3,5,60.0,0,4,4,0,1,0,1,0,-25
Lonnie Walker IV,SAS,@CHA,03/03/2020,W,23,5,2,6,33.3,1,2,50.0,0,0,-,0,6,6,2,2,1,2,1,13
Cody Martin,CHA,vs.SAS,03/03/2020,L,34,13,6,8,75.0,1,1,100,0,0,-,0,5,5,4,2,0,4,2,-13
Miles Bridges,CHA,vs.SAS,03/03/2020,L,32,15,5,14,35.7,2,5,40.0,3,3,100,1,6,7,1,0,0,1,1,0
Willy Hernangomez,CHA,vs.SAS,03/03/2020,L,18,8,2,4,50.0,0,0,-,4,4,100,1,5,6,3,0,1,3,1,-4
Jalen McDaniels,CHA,vs.SAS,03/03/2020,L,27,6,3,7,42.9,0,1,0.0,0,0,-,5,4,9,5,0,0,0,5,2
Joe Chealey,CHA,vs.SAS,03/03/2020,L,12,2,0,4,0.0,0,2,0.0,2,2,100,0,0,0,0,1,0,2,0,-4
P.J. Washington,CHA,vs.SAS,03/03/2020,L,35,19,6,13,46.2,5,9,55.6,2,4,50.0,2,2,4,3,0,1,2,2,4
Cody Zeller,CHA,vs.SAS,03/03/2020,L,19,8,4,5,80.0,0,0,-,0,3,0.0,2,4,6,3,0,0,2,2,-1
Caleb Martin,CHA,vs.SAS,03/03/2020,L,27,12,5,9,55.6,2,4,50.0,0,0,-,2,1,3,1,1,0,2,2,8
Terry Rozier,CHA,vs.SAS,03/03/2020,L,36,20,8,18,44.4,2,7,28.6,2,2,100,1,5,6,5,0,0,1,1,3
Rudy Gay,SAS,@CHA,03/03/2020,W,26,10,4,10,40.0,0,1,0.0,2,2,100,2,5,7,2,0,0,0,3,-3
DeMar DeRozan,SAS,@CHA,03/03/2020,W,36,12,5,11,45.5,0,0,-,2,3,66.7,1,4,5,10,1,0,1,3,-3
Patty Mills,SAS,@CHA,03/03/2020,W,22,13,4,10,40.0,1,6,16.7,4,4,100,1,0,1,0,2,0,1,1,6
Trey Lyles,SAS,@CHA,03/03/2020,W,33,6,2,8,25.0,1,6,16.7,1,1,100,0,3,3,2,2,0,0,1,-5
Dejounte Murray,SAS,@CHA,03/03/2020,W,28,21,9,14,64.3,3,5,60.0,0,0,-,1,4,5,6,2,0,2,2,3
Bryn Forbes,SAS,@CHA,03/03/2020,W,26,15,4,7,57.1,2,5,40.0,5,6,83.3,0,2,2,1,0,0,1,0,-5
Derrick White,SAS,@CHA,03/03/2020,W,20,12,4,9,44.4,2,5,40.0,2,2,100,0,2,2,1,2,2,2,3,-2
Drew Eubanks,SAS,@CHA,03/03/2020,W,11,3,1,1,100,0,0,-,1,2,50.0,1,1,2,0,0,1,0,2,-4
Keldon Johnson,SAS,@CHA,03/03/2020,W,15,7,3,4,75.0,1,2,50.0,0,0,-,0,0,0,1,1,1,1,0,5
Eric Paschall,GSW,@DEN,03/03/2020,W,35,22,8,13,61.5,2,4,50.0,4,8,50.0,1,4,5,5,1,0,2,1,7
Mason Plumlee,DEN,vs.GSW,03/03/2020,L,14,16,7,8,87.5,0,0,-,2,4,50.0,5,4,9,2,0,0,1,3,-4
Jordan Poole,GSW,@DEN,03/03/2020,W,22,15,4,7,57.1,4,6,66.7,3,4,75.0,0,3,3,6,1,0,0,1,0
Dragan Bender,GSW,@DEN,03/03/2020,W,23,14,5,9,55.6,2,4,50.0,2,2,100,1,4,5,2,0,0,1,3,4
Jerami Grant,DEN,vs.GSW,03/03/2020,L,23,3,1,4,25.0,1,2,50.0,0,2,0.0,1,3,4,1,0,1,1,3,-6
Andrew Wiggins,GSW,@DEN,03/03/2020,W,34,22,9,16,56.3,2,6,33.3,2,4,50.0,1,4,5,10,1,1,3,3,8
Vlatko Cancar,DEN,vs.GSW,03/03/2020,L,1,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,-3
Chasson Randle,GSW,@DEN,03/03/2020,W,12,0,0,1,0.0,0,1,0.0,0,0,-,0,1,1,1,0,0,0,1,1
Marquese Chriss,GSW,@DEN,03/03/2020,W,25,16,7,12,58.3,0,1,0.0,2,2,100,1,4,5,1,2,1,1,3,12
Michael Porter Jr.,DEN,vs.GSW,03/03/2020,L,13,3,1,6,16.7,1,1,100,0,0,-,1,1,2,0,0,0,1,2,-7
Damion Lee,GSW,@DEN,03/03/2020,W,33,4,1,9,11.1,1,6,16.7,1,2,50.0,0,3,3,3,3,0,1,3,18
Mychal Mulder,GSW,@DEN,03/03/2020,W,35,15,5,11,45.5,5,10,50.0,0,0,-,1,2,3,3,0,0,2,4,14
Monte Morris,DEN,vs.GSW,03/03/2020,L,23,4,2,6,33.3,0,1,0.0,0,0,-,0,1,1,2,0,1,1,2,-10
Jamal Murray,DEN,vs.GSW,03/03/2020,L,38,14,3,14,21.4,0,6,0.0,8,8,100,1,5,6,3,1,0,1,2,-9
Juan Toscano-Anderson,GSW,@DEN,03/03/2020,W,20,8,3,4,75.0,2,3,66.7,0,0,-,0,5,5,0,0,1,1,4,16
PJ Dozier,DEN,vs.GSW,03/03/2020,L,1,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,-3
Nikola Jokic,DEN,vs.GSW,03/03/2020,L,32,16,7,15,46.7,0,1,0.0,2,2,100,4,9,13,7,1,2,5,2,-10
Gary Harris,DEN,vs.GSW,03/03/2020,L,35,8,4,7,57.1,0,0,-,0,0,-,0,4,4,4,3,1,1,3,-10
Paul Millsap,DEN,vs.GSW,03/03/2020,L,26,18,6,9,66.7,0,0,-,6,9,66.7,7,2,9,3,0,0,2,5,-9
Will Barton,DEN,vs.GSW,03/03/2020,L,35,18,8,18,44.4,1,9,11.1,1,1,100,0,5,5,0,1,0,2,4,-9
Isaac Bonga,WAS,@SAC,03/03/2020,L,10,2,0,1,0.0,0,1,0.0,2,2,100,0,0,0,0,0,0,0,2,-15
Rui Hachimura,WAS,@SAC,03/03/2020,L,30,20,6,9,66.7,1,2,50.0,7,8,87.5,1,5,6,3,2,0,2,3,2
Thomas Bryant,WAS,@SAC,03/03/2020,L,19,12,4,4,100,2,2,100,2,2,100,0,4,4,2,1,2,2,2,1
Anzejs Pasecniks,WAS,@SAC,03/03/2020,L,6,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,1,0,0,-3
Shabazz Napier,WAS,@SAC,03/03/2020,L,28,9,3,6,50.0,1,3,33.3,2,3,66.7,0,2,2,4,1,0,2,3,4
Harry Giles III,SAC,vs.WAS,03/03/2020,W,27,13,5,7,71.4,0,0,-,3,3,100,1,5,6,1,2,0,2,4,0
Ish Smith,WAS,@SAC,03/03/2020,L,20,13,5,6,83.3,1,1,100,2,2,100,0,3,3,5,0,0,1,0,-11
Davis Bertans,WAS,@SAC,03/03/2020,L,29,18,6,13,46.2,6,12,50.0,0,0,-,0,7,7,1,1,0,3,3,-9
Jerome Robinson,WAS,@SAC,03/03/2020,L,30,10,4,8,50.0,2,4,50.0,0,0,-,0,2,2,2,2,1,0,2,22
Troy Brown Jr.,WAS,@SAC,03/03/2020,L,15,5,2,6,33.3,1,3,33.3,0,0,-,1,3,4,2,0,0,0,1,-13
Nemanja Bjelica,SAC,vs.WAS,03/03/2020,W,30,6,2,4,50.0,1,2,50.0,1,2,50.0,1,6,7,4,2,0,2,4,8
Kent Bazemore,SAC,vs.WAS,03/03/2020,W,25,9,3,7,42.9,0,1,0.0,3,4,75.0,1,5,6,1,1,0,0,3,4
Cory Joseph,SAC,vs.WAS,03/03/2020,W,27,14,6,8,75.0,2,3,66.7,0,0,-,1,3,4,4,1,0,1,1,2
Bogdan Bogdanovic,SAC,vs.WAS,03/03/2020,W,30,21,6,12,50.0,4,10,40.0,5,6,83.3,0,1,1,4,2,1,1,1,8
Bradley Beal,WAS,@SAC,03/03/2020,L,39,35,11,24,45.8,2,8,25.0,11,15,73.3,0,2,2,8,2,0,4,2,-5
De'Aaron Fox,SAC,vs.WAS,03/03/2020,W,32,31,12,19,63.2,2,4,50.0,5,6,83.3,0,3,3,1,3,0,6,4,7
Buddy Hield,SAC,vs.WAS,03/03/2020,W,23,17,6,16,37.5,4,8,50.0,1,1,100,1,4,5,4,0,0,0,1,6
Alex Len,SAC,vs.WAS,03/03/2020,W,14,12,6,8,75.0,0,0,-,0,0,-,3,3,6,0,0,1,0,3,6
Harrison Barnes,SAC,vs.WAS,03/03/2020,W,32,10,4,8,50.0,0,1,0.0,2,2,100,0,4,4,4,2,0,3,3,-6
Moritz Wagner,WAS,@SAC,03/03/2020,L,14,2,0,3,0.0,0,2,0.0,2,2,100,0,1,1,1,1,1,0,4,-8
Jarrett Allen,BKN,@BOS,03/03/2020,W,18,8,3,8,37.5,0,0,-,2,2,100,6,4,10,0,0,0,2,1,-18
Caris LeVert,BKN,@BOS,03/03/2020,W,36,51,17,26,65.4,5,10,50.0,12,18,66.7,3,1,4,5,1,0,3,1,15
Timothe Luwawu-Cabarrot,BKN,@BOS,03/03/2020,W,31,16,4,11,36.4,2,9,22.2,6,6,100,5,3,8,1,0,1,0,5,27
Chris Chiozza,BKN,@BOS,03/03/2020,W,21,8,3,5,60.0,2,3,66.7,0,0,-,2,1,3,4,2,0,1,3,29
Brad Wanamaker,BOS,vs.BKN,03/03/2020,L,29,9,4,8,50.0,1,3,33.3,0,0,-,1,1,2,0,4,0,4,5,-12
Marcus Smart,BOS,vs.BKN,03/03/2020,L,36,14,5,15,33.3,4,14,28.6,0,0,-,1,5,6,10,2,2,1,6,0
Semi Ojeleye,BOS,vs.BKN,03/03/2020,L,5,0,0,1,0.0,0,0,-,0,0,-,0,0,0,0,0,0,0,1,-9
DeAndre Jordan,BKN,@BOS,03/03/2020,W,35,8,3,4,75.0,0,0,-,2,2,100,1,14,15,1,0,1,2,5,29
Rodions Kurucs,BKN,@BOS,03/03/2020,W,22,5,2,6,33.3,0,3,0.0,1,1,100,2,5,7,1,1,0,1,4,25
Javonte Green,BOS,vs.BKN,03/03/2020,L,21,2,1,3,33.3,0,0,-,0,0,-,1,7,8,1,0,2,1,0,-3
Daniel Theis,BOS,vs.BKN,03/03/2020,L,27,16,7,11,63.6,0,1,0.0,2,2,100,1,1,2,2,0,2,0,5,0
Gordon Hayward,BOS,vs.BKN,03/03/2020,L,17,7,3,8,37.5,1,2,50.0,0,0,-,0,1,1,2,0,0,0,2,10
Enes Kanter,BOS,vs.BKN,03/03/2020,L,16,5,2,6,33.3,0,0,-,1,2,50.0,2,5,7,0,0,0,0,2,-3
Kemba Walker,BOS,vs.BKN,03/03/2020,L,23,21,6,16,37.5,4,12,33.3,5,5,100,0,3,3,3,0,0,4,0,-5
Garrett Temple,BKN,@BOS,03/03/2020,W,22,4,1,6,16.7,0,5,0.0,2,2,100,0,2,2,4,1,1,2,1,-7
Spencer Dinwiddie,BKN,@BOS,03/03/2020,W,23,14,4,10,40.0,2,5,40.0,4,7,57.1,0,3,3,4,1,2,2,0,-20
Jaylen Brown,BOS,vs.BKN,03/03/2020,L,35,22,7,16,43.8,3,9,33.3,5,7,71.4,1,4,5,3,2,0,2,4,4
Joe Harris,BKN,@BOS,03/03/2020,W,21,10,4,11,36.4,2,5,40.0,0,0,-,2,3,5,0,0,0,4,1,-16
Taurean Prince,BKN,@BOS,03/03/2020,W,19,2,1,8,12.5,0,5,0.0,0,0,-,1,3,4,1,1,1,3,4,-18
Wilson Chandler,BKN,@BOS,03/03/2020,W,17,3,1,5,20.0,1,4,25.0,0,0,-,0,2,2,1,0,0,0,1,-1
Grant Williams,BOS,vs.BKN,03/03/2020,L,23,4,2,6,33.3,0,2,0.0,0,0,-,2,1,3,2,0,0,1,1,-8
Romeo Langford,BOS,vs.BKN,03/03/2020,L,7,2,1,2,50.0,0,1,0.0,0,0,-,0,0,0,1,1,0,0,0,-2
Robert Williams III,BOS,vs.BKN,03/03/2020,L,10,10,3,3,100,0,0,-,4,7,57.1,3,0,3,0,1,0,2,0,-9
Carsen Edwards,BOS,vs.BKN,03/03/2020,L,17,8,3,8,37.5,2,5,40.0,0,0,-,1,1,2,0,0,0,0,4,-8
Rondae Hollis-Jefferson,TOR,@PHX,03/03/2020,W,8,0,0,0,-,0,0,-,0,0,-,0,1,1,0,0,0,1,1,-14
OG Anunoby,TOR,@PHX,03/03/2020,W,37,11,5,12,41.7,1,3,33.3,0,0,-,1,8,9,2,2,1,1,6,13
Dario Saric,PHX,vs.TOR,03/03/2020,L,23,16,6,8,75.0,2,3,66.7,2,2,100,0,3,3,2,0,0,2,4,0
Patrick McCaw,TOR,@PHX,03/03/2020,W,34,5,2,6,33.3,0,2,0.0,1,2,50.0,0,3,3,2,1,0,0,4,8
