Player,Team,Match-up,Date,W/L,Min,Pts,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
Rudy Gobert,UTA,vs.MIN,12/26/2020,L,29,18,7,10,70.0,0,0,-,4,6,66.7,7,9,16,2,0,1,4,4,7
Ricky Rubio,MIN,@UTA,12/26/2020,W,27,9,3,8,37.5,1,3,33.3,2,2,100,0,4,4,6,1,0,1,4,10
Ed Davis,MIN,@UTA,12/26/2020,W,0,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,3
D'Angelo Russell,MIN,@UTA,12/26/2020,W,34,25,9,21,42.9,3,6,50.0,4,8,50.0,0,2,2,6,1,0,2,4,-9
Karl-Anthony Towns,MIN,@UTA,12/26/2020,W,30,16,6,19,31.6,1,5,20.0,3,3,100,3,9,12,3,1,4,2,3,12
Malik Beasley,MIN,@UTA,12/26/2020,W,39,18,7,17,41.2,1,4,25.0,3,3,100,2,4,6,0,1,0,2,3,17
Juancho Hernangomez,MIN,@UTA,12/26/2020,W,5,0,0,1,0.0,0,0,-,0,0,-,1,0,1,0,0,0,0,1,-1
Naz Reid,MIN,@UTA,12/26/2020,W,18,8,3,8,37.5,2,4,50.0,0,0,-,0,2,2,2,1,0,1,1,-9
Anthony Edwards,MIN,@UTA,12/26/2020,W,22,18,8,12,66.7,2,3,66.7,0,0,-,0,1,1,1,2,0,0,4,5
Mike Conley,UTA,vs.MIN,12/26/2020,L,34,20,6,13,46.2,2,7,28.6,6,8,75.0,0,6,6,4,1,0,4,5,9
Bojan Bogdanovic,UTA,vs.MIN,12/26/2020,L,34,9,3,16,18.8,1,5,20.0,2,2,100,3,4,7,1,0,1,0,0,-6
Jordan Clarkson,UTA,vs.MIN,12/26/2020,L,23,23,8,17,47.1,2,6,33.3,5,6,83.3,1,2,3,0,0,0,0,0,7
Royce O'Neale,UTA,vs.MIN,12/26/2020,L,34,5,2,4,50.0,1,2,50.0,0,0,-,3,10,13,1,0,0,2,1,-16
Georges Niang,UTA,vs.MIN,12/26/2020,L,4,0,0,0,-,0,0,-,0,0,-,1,1,2,0,0,0,0,1,6
Juwan Morgan,UTA,vs.MIN,12/26/2020,L,1,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,-6
Jarrett Culver,MIN,@UTA,12/26/2020,W,20,14,5,7,71.4,3,3,100,1,2,50.0,3,3,6,0,1,0,0,3,9
CJ McCollum,POR,vs.HOU,12/26/2020,W,44,44,17,30,56.7,9,16,56.3,1,2,50.0,0,3,3,8,1,0,0,1,6
Rodney Hood,POR,vs.HOU,12/26/2020,W,16,3,1,2,50.0,1,2,50.0,0,0,-,0,0,0,1,2,0,1,2,-1
Damian Lillard,POR,vs.HOU,12/26/2020,W,41,32,11,28,39.3,5,13,38.5,5,5,100,1,4,5,9,1,0,5,1,7
Enes Kanter,POR,vs.HOU,12/26/2020,W,18,10,4,5,80.0,0,0,-,2,2,100,4,5,9,0,0,1,2,2,-8
Carmelo Anthony,POR,vs.HOU,12/26/2020,W,20,5,2,9,22.2,1,2,50.0,0,0,-,0,1,1,2,2,0,0,2,-16
Brodric Thomas,HOU,@POR,12/26/2020,L,10,0,0,1,0.0,0,1,0.0,0,0,-,1,2,3,3,0,0,1,3,4
Jae'Sean Tate,HOU,@POR,12/26/2020,L,37,13,5,9,55.6,1,4,25.0,2,2,100,1,3,4,2,1,0,1,4,16
Sterling Brown,HOU,@POR,12/26/2020,L,20,10,4,5,80.0,2,3,66.7,0,0,-,0,1,1,0,0,0,1,3,-6
Danuel House Jr.,HOU,@POR,12/26/2020,L,38,11,3,8,37.5,1,4,25.0,4,6,66.7,0,3,3,1,1,0,1,1,-4
Bruno Caboclo,HOU,@POR,12/26/2020,L,4,0,0,1,0.0,0,1,0.0,0,0,-,0,1,1,0,0,1,0,1,7
P.J. Tucker,HOU,@POR,12/26/2020,L,43,7,3,10,30.0,1,4,25.0,0,2,0.0,3,8,11,1,1,1,4,3,-4
Jusuf Nurkic,POR,vs.HOU,12/26/2020,W,35,12,5,11,45.5,0,2,0.0,2,6,33.3,3,8,11,6,0,1,3,3,8
Derrick Jones Jr.,POR,vs.HOU,12/26/2020,W,36,6,2,4,50.0,0,0,-,2,4,50.0,2,4,6,1,1,1,0,5,3
Anfernee Simons,POR,vs.HOU,12/26/2020,W,10,7,2,5,40.0,2,5,40.0,1,2,50.0,0,1,1,0,1,2,0,0,-5
Gary Trent Jr.,POR,vs.HOU,12/26/2020,W,6,0,0,1,0.0,0,1,0.0,0,0,-,0,1,1,0,0,0,0,1,-8
Christian Wood,HOU,@POR,12/26/2020,L,44,31,14,22,63.6,0,2,0.0,3,4,75.0,3,10,13,3,0,1,3,4,-1
David Nwaba,HOU,@POR,12/26/2020,L,27,10,4,10,40.0,0,3,0.0,2,2,100,1,1,2,0,1,2,0,2,-5
Robert Covington,POR,vs.HOU,12/26/2020,W,38,9,3,7,42.9,1,4,25.0,2,2,100,1,7,8,0,2,0,2,3,14
James Harden,HOU,@POR,12/26/2020,L,43,44,12,21,57.1,6,13,46.2,14,16,87.5,1,3,4,17,1,0,5,1,-4
OG Anunoby,TOR,@SAS,12/26/2020,L,36,10,3,6,50.0,2,5,40.0,2,4,50.0,1,5,6,1,2,1,0,2,-1
Fred VanVleet,TOR,@SAS,12/26/2020,L,35,27,10,20,50.0,5,12,41.7,2,3,66.7,0,3,3,9,1,0,1,1,-2
Matt Thomas,TOR,@SAS,12/26/2020,L,19,8,3,8,37.5,2,5,40.0,0,0,-,0,3,3,1,0,0,1,0,-10
Chris Boucher,TOR,@SAS,12/26/2020,L,28,22,9,13,69.2,3,4,75.0,1,2,50.0,4,6,10,1,0,7,0,4,-11
Pascal Siakam,TOR,@SAS,12/26/2020,L,43,16,6,16,37.5,0,5,0.0,4,4,100,2,13,15,8,1,1,5,5,-4
LaMarcus Aldridge,SAS,vs.TOR,12/26/2020,W,29,12,5,14,35.7,1,5,20.0,1,2,50.0,1,5,6,4,0,1,0,2,-9
Rudy Gay,SAS,vs.TOR,12/26/2020,W,27,8,2,6,33.3,1,4,25.0,3,4,75.0,1,4,5,2,0,0,3,3,21
DeMar DeRozan,SAS,vs.TOR,12/26/2020,W,36,27,10,17,58.8,3,4,75.0,4,5,80.0,1,4,5,8,2,0,2,2,8
Patty Mills,SAS,vs.TOR,12/26/2020,W,30,21,8,9,88.9,5,6,83.3,0,0,-,1,0,1,3,0,0,1,2,12
Trey Lyles,SAS,vs.TOR,12/26/2020,W,4,3,1,1,100,1,1,100,0,0,-,1,0,1,1,0,0,0,0,0
Dejounte Murray,SAS,vs.TOR,12/26/2020,W,30,11,5,15,33.3,0,3,0.0,1,1,100,2,8,10,10,0,0,2,3,-5
Jakob Poeltl,SAS,vs.TOR,12/26/2020,W,19,4,2,4,50.0,0,0,-,0,1,0.0,4,3,7,5,0,0,2,0,11
Lonnie Walker IV,SAS,vs.TOR,12/26/2020,W,25,14,6,14,42.9,2,8,25.0,0,1,0.0,1,3,4,2,0,0,2,3,-8
Keldon Johnson,SAS,vs.TOR,12/26/2020,W,28,12,5,15,33.3,0,2,0.0,2,2,100,2,7,9,0,1,1,2,2,-8
Devin Vassell,SAS,vs.TOR,12/26/2020,W,12,7,3,5,60.0,1,1,100,0,0,-,0,5,5,1,1,1,2,3,14
Kyle Lowry,TOR,@SAS,12/26/2020,L,35,16,6,15,40.0,2,6,33.3,2,2,100,0,0,0,10,2,0,2,5,2
Aron Baynes,TOR,@SAS,12/26/2020,L,20,13,6,11,54.5,1,4,25.0,0,0,-,3,4,7,1,0,0,1,3,4
Norman Powell,TOR,@SAS,12/26/2020,L,18,0,0,5,0.0,0,0,-,0,0,-,0,1,1,1,2,0,0,2,-7
DeAndre' Bembry,TOR,@SAS,12/26/2020,L,6,2,1,2,50.0,0,0,-,0,0,-,0,1,1,0,0,0,1,1,-7
Patrick Williams,CHI,vs.IND,12/26/2020,L,22,9,2,6,33.3,1,1,100,4,4,100,1,1,2,1,0,1,4,0,-14
Daniel Gafford,CHI,vs.IND,12/26/2020,L,12,3,1,3,33.3,0,0,-,1,2,50.0,2,2,4,0,0,1,0,0,-3
Coby White,CHI,vs.IND,12/26/2020,L,25,12,4,10,40.0,4,7,57.1,0,0,-,1,1,2,3,0,1,4,2,-16
Aaron Holiday,IND,@CHI,12/26/2020,W,19,6,3,10,30.0,0,3,0.0,0,0,-,0,2,2,2,3,0,2,2,7
Domantas Sabonis,IND,@CHI,12/26/2020,W,34,22,8,11,72.7,0,1,0.0,6,11,54.5,1,9,10,11,1,0,5,6,16
T.J. McConnell,IND,@CHI,12/26/2020,W,19,4,2,5,40.0,0,0,-,0,0,-,2,1,3,8,3,0,3,2,11
Doug McDermott,IND,@CHI,12/26/2020,W,22,12,5,8,62.5,2,4,50.0,0,0,-,2,6,8,0,0,0,1,2,6
Justin Holiday,IND,@CHI,12/26/2020,W,31,5,2,5,40.0,0,3,0.0,1,2,50.0,0,2,2,2,2,0,0,3,3
Tomas Satoransky,CHI,vs.IND,12/26/2020,L,25,6,2,5,40.0,0,1,0.0,2,2,100,2,2,4,9,2,1,3,0,-1
Otto Porter Jr.,CHI,vs.IND,12/26/2020,L,19,10,4,12,33.3,1,5,20.0,1,1,100,1,5,6,2,0,0,2,1,-6
Zach LaVine,CHI,vs.IND,12/26/2020,L,29,17,6,13,46.2,3,6,50.0,2,2,100,0,1,1,2,1,0,3,4,-20
Ryan Arcidiacono,CHI,vs.IND,12/26/2020,L,8,5,1,3,33.3,0,1,0.0,3,3,100,0,3,3,2,1,0,0,0,3
Lauri Markkanen,CHI,vs.IND,12/26/2020,L,27,16,6,14,42.9,2,8,25.0,2,3,66.7,2,7,9,0,0,0,2,2,-15
Wendell Carter Jr.,CHI,vs.IND,12/26/2020,L,27,9,2,10,20.0,0,1,0.0,5,6,83.3,3,3,6,2,0,2,1,3,-20
Chandler Hutchison,CHI,vs.IND,12/26/2020,L,8,2,0,1,0.0,0,0,-,2,2,100,0,1,1,0,0,0,0,1,2
Adam Mokoka,CHI,vs.IND,12/26/2020,L,5,0,0,1,0.0,0,1,0.0,0,0,-,0,0,0,0,0,0,1,2,-2
Victor Oladipo,IND,@CHI,12/26/2020,W,25,22,8,12,66.7,5,5,100,1,1,100,0,7,7,1,2,0,2,2,8
T.J. Warren,IND,@CHI,12/26/2020,W,27,23,10,16,62.5,0,2,0.0,3,4,75.0,2,4,6,3,0,0,0,3,9
JaKarr Sampson,IND,@CHI,12/26/2020,W,2,0,0,0,-,0,0,-,0,0,-,0,1,1,0,0,0,0,1,3
Myles Turner,IND,@CHI,12/26/2020,W,25,9,4,8,50.0,1,4,25.0,0,0,-,0,5,5,1,2,4,1,4,15
Malcolm Brogdon,IND,@CHI,12/26/2020,W,29,18,8,14,57.1,1,4,25.0,1,1,100,0,2,2,6,1,0,1,1,8
Kelan Martin,IND,@CHI,12/26/2020,W,2,2,1,1,100,0,0,-,0,0,-,0,0,0,0,1,0,0,0,3
Jalen Lecque,IND,@CHI,12/26/2020,W,2,0,0,1,0.0,0,0,-,0,0,-,1,1,2,0,0,0,0,0,3
Cassius Stanley,IND,@CHI,12/26/2020,W,2,2,1,2,50.0,0,0,-,0,0,-,1,0,1,0,0,0,1,0,3
Denzel Valentine,CHI,vs.IND,12/26/2020,L,13,11,4,6,66.7,3,4,75.0,0,0,-,0,1,1,0,1,1,0,0,-10
Garrett Temple,CHI,vs.IND,12/26/2020,L,20,6,2,7,28.6,2,4,50.0,0,0,-,1,1,2,2,2,0,0,1,7
Isaac Okoro,CLE,@DET,12/26/2020,W,42,0,0,4,0.0,0,3,0.0,0,0,-,0,3,3,0,1,0,2,4,16
Darius Garland,CLE,@DET,12/26/2020,W,44,21,9,14,64.3,3,3,100,0,0,-,2,3,5,12,2,1,2,3,19
Collin Sexton,CLE,@DET,12/26/2020,W,45,32,15,23,65.2,2,3,66.7,0,1,0.0,0,2,2,3,3,0,4,5,9
Svi Mykhailiuk,DET,vs.CLE,12/26/2020,L,24,12,4,9,44.4,1,6,16.7,3,3,100,0,3,3,2,2,0,3,2,3
Delon Wright,DET,vs.CLE,12/26/2020,L,42,19,5,9,55.6,2,3,66.7,7,9,77.8,3,3,6,4,0,1,1,0,-23
Jerami Grant,DET,vs.CLE,12/26/2020,L,43,28,9,14,64.3,4,8,50.0,6,8,75.0,1,9,10,2,0,3,1,4,2
Andre Drummond,CLE,@DET,12/26/2020,W,44,23,7,21,33.3,0,2,0.0,9,14,64.3,2,14,16,5,4,3,4,2,10
Blake Griffin,DET,vs.CLE,12/26/2020,L,44,26,9,21,42.9,8,16,50.0,0,0,-,0,6,6,4,3,0,3,1,-16
Kevin Love,CLE,@DET,12/26/2020,W,38,15,4,12,33.3,3,8,37.5,4,5,80.0,1,8,9,3,0,0,3,1,14
Derrick Rose,DET,vs.CLE,12/26/2020,L,33,13,4,15,26.7,1,2,50.0,4,6,66.7,1,3,4,4,0,0,6,1,-3
Saddiq Bey,DET,vs.CLE,12/26/2020,L,6,0,0,2,0.0,0,2,0.0,0,2,0.0,1,1,2,0,0,0,0,1,-1
Killian Hayes,DET,vs.CLE,12/26/2020,L,20,3,1,7,14.3,0,3,0.0,1,2,50.0,0,3,3,2,0,0,2,2,-5
Sekou Doumbouya,DET,vs.CLE,12/26/2020,L,9,0,0,5,0.0,0,1,0.0,0,0,-,1,1,2,0,0,0,0,0,-18
Josh Jackson,DET,vs.CLE,12/26/2020,L,19,6,2,6,33.3,0,3,0.0,2,2,100,0,8,8,1,1,1,3,0,9
JaVale McGee,CLE,@DET,12/26/2020,W,14,11,4,7,57.1,1,1,100,2,4,50.0,0,2,2,0,0,0,2,6,-1
Dante Exum,CLE,@DET,12/26/2020,W,13,4,2,3,66.7,0,1,0.0,0,0,-,0,3,3,4,0,0,0,1,-8
Larry Nance Jr.,CLE,@DET,12/26/2020,W,25,0,0,3,0.0,0,2,0.0,0,0,-,2,5,7,2,2,0,1,1,-2
Cedi Osman,CLE,@DET,12/26/2020,W,26,22,7,12,58.3,4,7,57.1,4,6,66.7,0,4,4,0,1,0,0,1,-12
Mason Plumlee,DET,vs.CLE,12/26/2020,L,33,6,3,6,50.0,0,1,0.0,0,0,-,2,7,9,5,3,0,3,6,-2
Jahlil Okafor,DET,vs.CLE,12/26/2020,L,18,6,3,4,75.0,0,0,-,0,0,-,1,3,4,0,0,0,0,3,9
Alec Burks,NYK,vs.PHI,12/26/2020,L,31,22,6,13,46.2,4,6,66.7,6,6,100,0,5,5,3,2,1,5,4,-4
Nerlens Noel,NYK,vs.PHI,12/26/2020,L,16,4,2,5,40.0,0,0,-,0,1,0.0,1,3,4,1,1,1,1,1,-1
Reggie Bullock,NYK,vs.PHI,12/26/2020,L,27,6,2,7,28.6,1,4,25.0,1,2,50.0,0,3,3,2,0,0,0,4,-13
Elfrid Payton,NYK,vs.PHI,12/26/2020,L,18,0,0,6,0.0,0,3,0.0,0,0,-,0,3,3,1,0,0,0,1,-15
Julius Randle,NYK,vs.PHI,12/26/2020,L,35,25,11,15,73.3,2,2,100,1,2,50.0,3,4,7,3,1,0,4,4,-20
Dennis Smith Jr.,NYK,vs.PHI,12/26/2020,L,18,4,1,5,20.0,0,2,0.0,2,2,100,0,2,2,2,1,0,1,4,-1
Frank Ntilikina,NYK,vs.PHI,12/26/2020,L,2,0,0,1,0.0,0,1,0.0,0,0,-,0,0,0,0,0,0,0,0,-3
Kevin Knox II,NYK,vs.PHI,12/26/2020,L,29,7,3,6,50.0,1,3,33.3,0,0,-,3,1,4,3,0,0,1,2,-6
Mitchell Robinson,NYK,vs.PHI,12/26/2020,L,25,11,5,8,62.5,0,0,-,1,2,50.0,5,4,9,0,1,2,0,3,-19
Theo Pinson,NYK,vs.PHI,12/26/2020,L,2,0,0,2,0.0,0,2,0.0,0,0,-,0,0,0,0,0,0,0,0,-3
RJ Barrett,NYK,vs.PHI,12/26/2020,L,37,10,2,15,13.3,0,6,0.0,6,8,75.0,1,5,6,4,0,0,4,0,-16
Tyrese Maxey,PHI,@NYK,12/26/2020,W,9,2,1,4,25.0,0,0,-,0,0,-,1,1,2,3,0,0,1,0,2
Matisse Thybulle,PHI,@NYK,12/26/2020,W,7,0,0,0,-,0,0,-,0,0,-,0,0,0,0,1,0,0,0,5
Shake Milton,PHI,@NYK,12/26/2020,W,23,10,4,8,50.0,0,2,0.0,2,2,100,0,1,1,0,0,0,3,3,2
Furkan Korkmaz,PHI,@NYK,12/26/2020,W,18,3,1,7,14.3,1,5,20.0,0,0,-,0,3,3,1,0,0,3,1,0
Ben Simmons,PHI,@NYK,12/26/2020,W,33,15,5,9,55.6,0,0,-,5,8,62.5,1,8,9,6,1,2,3,4,22
Joel Embiid,PHI,@NYK,12/26/2020,W,31,27,10,20,50.0,2,4,50.0,5,7,71.4,4,6,10,2,1,1,1,3,18
Seth Curry,PHI,@NYK,12/26/2020,W,30,17,6,8,75.0,3,4,75.0,2,2,100,0,4,4,3,1,0,0,0,23
Mike Scott,PHI,@NYK,12/26/2020,W,17,3,1,5,20.0,1,5,20.0,0,0,-,0,2,2,0,0,0,0,0,-4
Tobias Harris,PHI,@NYK,12/26/2020,W,30,17,7,14,50.0,2,5,40.0,1,2,50.0,2,3,5,2,0,2,0,2,32
Danny Green,PHI,@NYK,12/26/2020,W,28,6,2,6,33.3,2,6,33.3,0,0,-,1,4,5,3,4,0,1,2,19
Dwight Howard,PHI,@NYK,12/26/2020,W,15,9,4,7,57.1,0,0,-,1,1,100,3,3,6,0,1,1,0,4,3
Ish Smith,WAS,vs.ORL,12/26/2020,L,22,8,4,9,44.4,0,1,0.0,0,3,0.0,0,4,4,3,0,0,1,1,-12
Cole Anthony,ORL,@WAS,12/26/2020,W,17,9,4,11,36.4,1,4,25.0,0,0,-,1,4,5,5,0,0,0,2,5
Chuma Okeke,ORL,@WAS,12/26/2020,W,18,3,1,4,25.0,0,1,0.0,1,2,50.0,1,2,3,2,0,0,0,1,-6
Troy Brown Jr.,WAS,vs.ORL,12/26/2020,L,13,0,0,5,0.0,0,3,0.0,0,0,-,1,2,3,1,0,0,1,2,3
Khem Birch,ORL,@WAS,12/26/2020,W,17,8,4,6,66.7,0,0,-,0,0,-,0,5,5,1,0,0,0,3,5
Michael Carter-Williams,ORL,@WAS,12/26/2020,W,19,8,3,4,75.0,1,2,50.0,1,2,50.0,2,1,3,2,0,0,3,3,11
Terrence Ross,ORL,@WAS,12/26/2020,W,28,25,9,14,64.3,3,6,50.0,4,4,100,0,2,2,1,2,0,2,0,11
Robin Lopez,WAS,vs.ORL,12/26/2020,L,18,4,1,2,50.0,0,0,-,2,4,50.0,1,2,3,0,0,1,0,1,-7
Russell Westbrook,WAS,vs.ORL,12/26/2020,L,36,15,6,19,31.6,0,4,0.0,3,4,75.0,2,13,15,12,2,0,5,3,2
Deni Avdija,WAS,vs.ORL,12/26/2020,L,15,5,2,2,100,1,1,100,0,1,0.0,0,3,3,2,0,0,0,4,-7
Isaac Bonga,WAS,vs.ORL,12/26/2020,L,20,10,4,5,80.0,2,3,66.7,0,0,-,0,0,0,2,0,2,1,3,-2
Jerome Robinson,WAS,vs.ORL,12/26/2020,L,20,0,0,3,0.0,0,2,0.0,0,0,-,0,2,2,1,0,0,1,4,-5
Thomas Bryant,WAS,vs.ORL,12/26/2020,L,30,19,8,11,72.7,3,5,60.0,0,0,-,0,5,5,1,0,0,0,2,-3
Raul Neto,WAS,vs.ORL,12/26/2020,L,9,11,4,4,100,3,3,100,0,0,-,0,0,0,0,0,0,1,2,-9
Bradley Beal,WAS,vs.ORL,12/26/2020,L,37,39,14,24,58.3,2,5,40.0,9,13,69.2,2,5,7,5,2,0,4,2,-9
Davis Bertans,WAS,vs.ORL,12/26/2020,L,20,9,3,11,27.3,2,10,20.0,1,3,33.3,1,0,1,1,1,0,0,1,-1
Dwayne Bacon,ORL,@WAS,12/26/2020,W,20,6,2,3,66.7,2,2,100,0,0,-,0,1,1,1,1,0,1,1,-1
Markelle Fultz,ORL,@WAS,12/26/2020,W,31,21,7,13,53.8,0,2,0.0,7,8,87.5,2,2,4,7,1,0,2,3,5
Nikola Vucevic,ORL,@WAS,12/26/2020,W,31,22,8,20,40.0,2,7,28.6,4,4,100,3,14,17,3,2,0,3,1,5
Aaron Gordon,ORL,@WAS,12/26/2020,W,30,15,6,12,50.0,1,2,50.0,2,4,50.0,1,8,9,3,0,0,0,3,16
Evan Fournier,ORL,@WAS,12/26/2020,W,29,13,4,8,50.0,1,5,20.0,4,5,80.0,1,4,5,0,2,0,2,4,-1
George Hill,OKC,@CHA,12/26/2020,W,24,21,8,9,88.9,4,4,100,1,2,50.0,1,3,4,3,1,0,1,2,10
Mike Muscala,OKC,@CHA,12/26/2020,W,18,14,5,8,62.5,2,4,50.0,2,2,100,0,2,2,1,2,0,0,3,2
Hamidou Diallo,OKC,@CHA,12/26/2020,W,20,8,3,8,37.5,0,1,0.0,2,3,66.7,2,4,6,2,1,0,2,1,-14
Shai Gilgeous-Alexander,OKC,@CHA,12/26/2020,W,34,24,8,20,40.0,1,6,16.7,7,10,70.0,2,5,7,9,0,1,5,4,14
Kenrich Williams,OKC,@CHA,12/26/2020,W,16,5,1,3,33.3,1,2,50.0,2,2,100,1,2,3,2,1,1,1,3,-8
Darius Bazley,OKC,@CHA,12/26/2020,W,33,15,7,12,58.3,1,5,20.0,0,0,-,1,9,10,1,1,2,1,1,9
Luguentz Dort,OKC,@CHA,12/26/2020,W,35,15,5,12,41.7,1,4,25.0,4,4,100,2,3,5,2,1,1,0,3,16
Theo Maledon,OKC,@CHA,12/26/2020,W,20,4,2,5,40.0,0,2,0.0,0,0,-,0,0,0,2,2,0,4,2,-18
Aleksej Pokusevski,OKC,@CHA,12/26/2020,W,11,0,0,6,0.0,0,6,0.0,0,0,-,0,4,4,0,1,1,1,2,-14
Terry Rozier,CHA,vs.OKC,12/26/2020,L,31,19,5,15,33.3,2,7,28.6,7,9,77.8,1,2,3,2,2,1,0,2,-18
Devonte' Graham,CHA,vs.OKC,12/26/2020,L,34,14,4,16,25.0,3,7,42.9,3,5,60.0,1,2,3,10,1,0,2,2,17
Caleb Martin,CHA,vs.OKC,12/26/2020,L,15,10,4,8,50.0,1,2,50.0,1,1,100,0,1,1,0,2,0,1,1,9
Jalen McDaniels,CHA,vs.OKC,12/26/2020,L,11,2,0,1,0.0,0,0,-,2,4,50.0,0,5,5,1,0,0,1,3,14
Cody Martin,CHA,vs.OKC,12/26/2020,L,16,0,0,0,-,0,0,-,0,0,-,1,2,3,1,0,0,0,1,3
Miles Bridges,CHA,vs.OKC,12/26/2020,L,23,14,5,8,62.5,4,4,100,0,0,-,3,2,5,0,1,2,2,4,-4
Gordon Hayward,CHA,vs.OKC,12/26/2020,L,35,12,5,13,38.5,0,5,0.0,2,3,66.7,0,5,5,7,2,0,3,3,0
LaMelo Ball,CHA,vs.OKC,12/26/2020,L,15,13,5,10,50.0,2,4,50.0,1,2,50.0,2,3,5,1,1,0,2,1,-11
Bismack Biyombo,CHA,vs.OKC,12/26/2020,L,30,5,2,7,28.6,0,0,-,1,2,50.0,3,6,9,4,0,2,0,2,-3
P.J. Washington,CHA,vs.OKC,12/26/2020,L,29,18,7,15,46.7,1,3,33.3,3,6,50.0,2,6,8,1,2,3,2,3,-7
Al Horford,OKC,@CHA,12/26/2020,W,29,3,1,5,20.0,0,2,0.0,1,1,100,0,13,13,3,0,1,1,0,1
Solomon Hill,ATL,@MEM,12/26/2020,W,13,6,2,5,40.0,1,2,50.0,1,1,100,1,1,2,0,0,0,0,2,3
Bogdan Bogdanovic,ATL,@MEM,12/26/2020,W,32,7,2,10,20.0,1,9,11.1,2,2,100,1,8,9,2,1,0,1,0,-5
John Collins,ATL,@MEM,12/26/2020,W,27,13,4,9,44.4,0,3,0.0,5,5,100,3,7,10,0,1,2,2,4,13
Bruno Fernando,ATL,@MEM,12/26/2020,W,17,0,0,1,0.0,0,0,-,0,0,-,2,8,10,3,0,0,2,1,-1
Kevin Huerter,ATL,@MEM,12/26/2020,W,27,21,8,12,66.7,4,5,80.0,1,1,100,0,2,2,4,1,0,3,5,12
Trae Young,ATL,@MEM,12/26/2020,W,35,36,10,24,41.7,1,7,14.3,15,17,88.2,2,1,3,9,0,0,2,1,10
Desmond Bane,MEM,vs.ATL,12/26/2020,L,22,6,2,2,100,2,2,100,0,0,-,0,1,1,0,0,0,0,4,2
John Konchar,MEM,vs.ATL,12/26/2020,L,16,7,1,3,33.3,1,3,33.3,4,4,100,1,3,4,0,2,1,1,1,-5
Brandon Clarke,MEM,vs.ATL,12/26/2020,L,20,4,2,8,25.0,0,1,0.0,0,0,-,1,2,3,1,0,0,0,4,-15
Ja Morant,MEM,vs.ATL,12/26/2020,L,34,28,10,21,47.6,2,7,28.6,6,8,75.0,1,2,3,7,0,1,2,4,-2
Grayson Allen,MEM,vs.ATL,12/26/2020,L,29,10,2,6,33.3,1,5,20.0,5,5,100,3,1,4,2,0,0,0,0,-7
Dillon Brooks,MEM,vs.ATL,12/26/2020,L,31,19,8,23,34.8,3,11,27.3,0,0,-,0,2,2,2,2,0,2,6,12
Tyus Jones,MEM,vs.ATL,12/26/2020,L,16,0,0,4,0.0,0,2,0.0,0,0,-,0,1,1,3,0,1,0,0,-3
Kyle Anderson,MEM,vs.ATL,12/26/2020,L,36,20,8,15,53.3,2,6,33.3,2,2,100,1,13,14,1,0,2,0,2,3
Gorgui Dieng,MEM,vs.ATL,12/26/2020,L,7,5,2,5,40.0,1,3,33.3,0,0,-,0,2,2,0,0,0,1,1,-14
Jonas Valanciunas,MEM,vs.ATL,12/26/2020,L,29,13,2,6,33.3,1,3,33.3,8,10,80.0,2,10,12,4,1,1,4,5,6
Nathan Knight,ATL,@MEM,12/26/2020,W,9,14,4,5,80.0,2,3,66.7,4,5,80.0,1,2,3,0,0,0,1,1,-7
De'Andre Hunter,ATL,@MEM,12/26/2020,W,35,15,5,11,45.5,2,4,50.0,3,3,100,1,10,11,3,0,2,1,3,2
Cam Reddish,ATL,@MEM,12/26/2020,W,32,5,2,8,25.0,1,1,100,0,0,-,1,2,3,2,1,1,3,3,0
Brandon Goodwin,ATL,@MEM,12/26/2020,W,12,5,1,4,25.0,1,2,50.0,2,4,50.0,1,0,1,0,0,0,0,0,-2
Jae Crowder,PHX,@SAC,12/26/2020,L,33,17,7,13,53.8,3,8,37.5,0,0,-,1,7,8,2,1,0,0,1,-1
Langston Galloway,PHX,@SAC,12/26/2020,L,10,0,0,3,0.0,0,2,0.0,0,0,-,0,0,0,0,0,0,0,0,-3
Frank Kaminsky,PHX,@SAC,12/26/2020,L,3,0,0,1,0.0,0,1,0.0,0,0,-,0,1,1,0,0,0,0,1,0
Cameron Payne,PHX,@SAC,12/26/2020,L,15,8,4,7,57.1,0,1,0.0,0,0,-,0,1,1,4,1,0,2,2,-2
Damian Jones,PHX,@SAC,12/26/2020,L,15,2,1,3,33.3,0,0,-,0,0,-,0,2,2,0,0,0,0,2,-5
Jalen Smith,PHX,@SAC,12/26/2020,L,4,0,0,2,0.0,0,1,0.0,0,0,-,2,0,2,0,0,0,0,0,3
Richaun Holmes,SAC,vs.PHX,12/26/2020,W,24,11,3,5,60.0,0,0,-,5,5,100,3,6,9,1,1,0,4,4,-1
Buddy Hield,SAC,vs.PHX,12/26/2020,W,35,14,4,14,28.6,2,7,28.6,4,6,66.7,1,3,4,0,1,0,1,3,1
Marvin Bagley III,SAC,vs.PHX,12/26/2020,W,21,13,5,10,50.0,0,1,0.0,3,7,42.9,6,5,11,1,0,0,3,3,-3
