Player,Team,Match-up,Date,W/L,Min,Pts,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
Dillon Brooks,MEM,@BKN,03/19/2018,L,30,15,5,15,33.3,1,2,50.0,4,4,100,0,1,1,2,0,0,1,4,-10
JaMychal Green,MEM,@BKN,03/19/2018,L,29,14,7,8,87.5,0,1,0.0,0,1,0.0,4,12,16,3,3,1,3,3,-3
Ivan Rabb,MEM,@BKN,03/19/2018,L,22,10,4,9,44.4,0,0,-,2,2,100,2,4,6,2,1,1,1,0,5
Joe Harris,BKN,vs.MEM,03/19/2018,W,18,5,2,3,66.7,1,2,50.0,0,0,-,0,0,0,1,0,0,6,4,-6
Rondae Hollis-Jefferson,BKN,vs.MEM,03/19/2018,W,37,16,4,9,44.4,0,0,-,8,13,61.5,5,7,12,3,1,1,0,3,8
DeMarre Carroll,BKN,vs.MEM,03/19/2018,W,32,18,5,8,62.5,4,7,57.1,4,5,80.0,2,4,6,3,1,1,5,2,-2
Deyonta Davis,MEM,@BKN,03/19/2018,L,22,2,1,2,50.0,0,0,-,0,0,-,0,5,5,2,0,0,2,5,-14
Jarrett Allen,BKN,vs.MEM,03/19/2018,W,23,6,2,3,66.7,0,0,-,2,3,66.7,1,4,5,1,0,1,1,3,2
Quincy Acy,BKN,vs.MEM,03/19/2018,W,23,6,2,7,28.6,2,6,33.3,0,0,-,0,5,5,2,1,2,0,3,3
D'Angelo Russell,BKN,vs.MEM,03/19/2018,W,29,14,5,17,29.4,1,10,10.0,3,3,100,1,4,5,7,2,2,3,2,12
Troy Williams,NYK,vs.CHI,03/19/2018,W,20,11,4,9,44.4,0,2,0.0,3,6,50.0,2,5,7,1,0,2,5,3,-1
Tim Hardaway Jr.,NYK,vs.CHI,03/19/2018,W,31,22,7,15,46.7,4,11,36.4,4,4,100,0,2,2,1,2,0,2,0,18
Jerian Grant,CHI,@NYK,03/19/2018,L,19,8,2,7,28.6,0,1,0.0,4,4,100,0,0,0,1,2,0,0,1,6
Trey Burke,NYK,vs.CHI,03/19/2018,W,21,9,4,8,50.0,0,3,0.0,1,2,50.0,1,1,2,5,0,0,1,2,3
Luke Kornet,NYK,vs.CHI,03/19/2018,W,9,9,4,7,57.1,1,4,25.0,0,0,-,1,2,3,1,0,1,0,2,6
Damyean Dotson,NYK,vs.CHI,03/19/2018,W,8,5,1,4,25.0,1,1,100,2,2,100,1,4,5,3,0,0,0,0,1
Michael Beasley,NYK,vs.CHI,03/19/2018,W,23,17,6,10,60.0,2,3,66.7,3,3,100,1,5,6,2,1,0,2,2,19
Frank Ntilikina,NYK,vs.CHI,03/19/2018,W,24,8,3,8,37.5,2,5,40.0,0,0,-,1,2,3,5,1,0,1,2,1
David Nwaba,CHI,@NYK,03/19/2018,L,21,7,2,5,40.0,0,1,0.0,3,5,60.0,1,2,3,4,1,1,1,0,-6
Noah Vonleh,CHI,@NYK,03/19/2018,L,26,9,4,10,40.0,1,2,50.0,0,2,0.0,5,7,12,1,0,0,0,4,-3
Enes Kanter,NYK,vs.CHI,03/19/2018,W,18,10,5,9,55.6,0,0,-,0,0,-,5,8,13,1,0,0,1,2,10
Kyle O'Quinn,NYK,vs.CHI,03/19/2018,W,22,2,1,2,50.0,0,0,-,0,0,-,1,8,9,4,1,2,1,2,5
Antonio Blakeney,CHI,@NYK,03/19/2018,L,26,16,4,12,33.3,1,5,20.0,7,7,100,0,4,4,1,0,1,2,1,-3
Emmanuel Mudiay,NYK,vs.CHI,03/19/2018,W,21,4,2,8,25.0,0,1,0.0,0,0,-,0,2,2,3,1,1,2,1,14
Cameron Payne,CHI,@NYK,03/19/2018,L,29,4,2,12,16.7,0,5,0.0,0,0,-,2,4,6,6,0,2,2,3,-24
Denzel Valentine,CHI,@NYK,03/19/2018,L,22,8,4,11,36.4,0,4,0.0,0,0,-,0,3,3,2,0,1,0,0,-11
Cristiano Felicio,CHI,@NYK,03/19/2018,L,30,17,8,10,80.0,0,0,-,1,1,100,2,4,6,0,0,1,2,2,-23
Isaiah Hicks,NYK,vs.CHI,03/19/2018,W,21,9,4,9,44.4,1,2,50.0,0,0,-,2,6,8,0,0,0,1,6,-4
Justin Holiday,CHI,@NYK,03/19/2018,L,18,0,0,6,0.0,0,5,0.0,0,0,-,0,1,1,1,4,0,3,0,-6
Paul Zipser,CHI,@NYK,03/19/2018,L,25,7,1,8,12.5,0,5,0.0,5,6,83.3,1,5,6,1,1,1,1,3,-23
Bobby Portis,CHI,@NYK,03/19/2018,L,25,16,6,11,54.5,1,2,50.0,3,6,50.0,3,4,7,4,1,0,0,1,3
Courtney Lee,NYK,vs.CHI,03/19/2018,W,21,4,2,7,28.6,0,3,0.0,0,0,-,0,1,1,2,0,1,0,2,18
Tony Parker,SAS,vs.GSW,03/19/2018,W,13,1,0,2,0.0,0,0,-,1,2,50.0,0,1,1,2,0,0,0,2,-8
Patrick McCaw,GSW,@SAS,03/19/2018,L,24,3,1,7,14.3,0,2,0.0,1,2,50.0,0,1,1,1,2,1,2,2,-10
LaMarcus Aldridge,SAS,vs.GSW,03/19/2018,W,35,33,13,22,59.1,0,0,-,7,7,100,2,10,12,1,1,2,1,2,32
Kyle Anderson,SAS,vs.GSW,03/19/2018,W,23,0,0,2,0.0,0,2,0.0,0,0,-,3,7,10,4,1,0,2,1,30
Andre Iguodala,GSW,@SAS,03/19/2018,L,25,10,4,6,66.7,1,2,50.0,1,1,100,0,5,5,4,1,1,1,2,-3
Draymond Green,GSW,@SAS,03/19/2018,L,12,0,0,4,0.0,0,2,0.0,0,0,-,0,3,3,0,0,0,0,1,-16
Rudy Gay,SAS,vs.GSW,03/19/2018,W,13,9,4,10,40.0,1,3,33.3,0,0,-,1,3,4,1,1,1,3,3,-9
Shaun Livingston,GSW,@SAS,03/19/2018,L,17,7,3,7,42.9,0,0,-,1,1,100,0,1,1,2,1,0,0,1,-2
Danny Green,SAS,vs.GSW,03/19/2018,W,30,11,4,8,50.0,3,4,75.0,0,0,-,0,3,3,2,0,0,2,5,27
Joffrey Lauvergne,SAS,vs.GSW,03/19/2018,W,1,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,1
Dejounte Murray,SAS,vs.GSW,03/19/2018,W,29,9,4,9,44.4,0,1,0.0,1,2,50.0,0,8,8,5,1,0,1,1,13
Brandon Paul,SAS,vs.GSW,03/19/2018,W,3,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,1,5
Nick Young,GSW,@SAS,03/19/2018,L,40,10,2,10,20.0,0,5,0.0,6,6,100,0,2,2,0,0,0,2,2,-21
Zaza Pachulia,GSW,@SAS,03/19/2018,L,14,6,3,6,50.0,0,0,-,0,0,-,0,3,3,0,0,0,1,1,-12
Pau Gasol,SAS,vs.GSW,03/19/2018,W,16,4,1,8,12.5,0,1,0.0,2,3,66.7,2,2,4,0,0,0,0,1,-19
David West,GSW,@SAS,03/19/2018,L,13,2,1,3,33.3,0,0,-,0,0,-,0,2,2,1,0,1,4,3,-13
Quinn Cook,GSW,@SAS,03/19/2018,L,38,20,8,18,44.4,2,8,25.0,2,4,50.0,0,5,5,5,0,0,4,3,-6
Kevon Looney,GSW,@SAS,03/19/2018,L,22,12,6,7,85.7,0,0,-,0,0,-,2,6,8,0,3,1,0,2,9
Patty Mills,SAS,vs.GSW,03/19/2018,W,34,12,4,12,33.3,3,6,50.0,1,1,100,2,1,3,2,1,1,3,2,27
Davis Bertans,SAS,vs.GSW,03/19/2018,W,11,5,2,3,66.7,1,2,50.0,0,0,-,0,1,1,1,0,1,0,1,-5
Jordan Bell,GSW,@SAS,03/19/2018,L,23,1,0,3,0.0,0,0,-,1,2,50.0,0,3,3,1,0,2,1,4,-5
Bryn Forbes,SAS,vs.GSW,03/19/2018,W,12,2,1,1,100,0,0,-,0,0,-,0,0,0,0,0,0,1,0,-17
Manu Ginobili,SAS,vs.GSW,03/19/2018,W,20,3,0,5,0.0,0,4,0.0,3,6,50.0,1,1,2,3,1,0,1,1,-7
JaVale McGee,GSW,@SAS,03/19/2018,L,12,4,2,3,66.7,0,0,-,0,0,-,0,3,3,3,0,3,0,3,9
Joel Embiid,PHI,vs.CHA,03/19/2018,W,31,25,10,17,58.8,4,6,66.7,1,2,50.0,4,16,20,2,0,3,9,4,-9
Justin Anderson,PHI,vs.CHA,03/19/2018,W,20,7,3,7,42.9,1,5,20.0,0,0,-,1,3,4,2,0,0,1,0,-14
Marco Belinelli,PHI,vs.CHA,03/19/2018,W,24,21,8,14,57.1,5,9,55.6,0,0,-,0,2,2,2,0,0,1,2,27
JJ Redick,PHI,vs.CHA,03/19/2018,W,24,12,5,12,41.7,2,7,28.6,0,0,-,0,4,4,0,0,0,3,2,-13
Ersan Ilyasova,PHI,vs.CHA,03/19/2018,W,21,2,1,7,14.3,0,2,0.0,0,0,-,4,1,5,2,1,0,1,4,-19
Robert Covington,PHI,vs.CHA,03/19/2018,W,29,18,6,12,50.0,4,9,44.4,2,2,100,2,3,5,2,0,1,0,5,28
Dario Saric,PHI,vs.CHA,03/19/2018,W,27,5,2,9,22.2,1,3,33.3,0,0,-,0,1,1,3,0,0,0,2,33
Malik Monk,CHA,@PHI,03/19/2018,L,16,13,4,11,36.4,3,4,75.0,2,2,100,0,4,4,3,0,0,0,0,-5
T.J. McConnell,PHI,vs.CHA,03/19/2018,W,15,2,1,2,50.0,0,0,-,0,0,-,0,0,0,1,0,0,0,2,-16
Dwayne Bacon,CHA,@PHI,03/19/2018,L,23,5,2,8,25.0,1,2,50.0,0,0,-,1,4,5,1,0,0,0,0,17
Treveon Graham,CHA,@PHI,03/19/2018,L,6,2,0,0,-,0,0,-,2,2,100,0,1,1,0,0,0,0,0,5
Frank Kaminsky,CHA,@PHI,03/19/2018,L,22,2,0,2,0.0,0,0,-,2,2,100,0,1,1,1,0,0,0,0,4
Willy Hernangomez,CHA,@PHI,03/19/2018,L,20,17,6,10,60.0,1,2,50.0,4,6,66.7,1,1,2,0,2,1,0,3,4
Michael Kidd-Gilchrist,CHA,@PHI,03/19/2018,L,29,5,2,8,25.0,0,0,-,1,1,100,1,2,3,0,0,0,1,3,-40
Marvin Williams,CHA,@PHI,03/19/2018,L,26,2,1,5,20.0,0,2,0.0,0,0,-,1,2,3,1,1,1,0,0,-18
Amir Johnson,PHI,vs.CHA,03/19/2018,W,16,5,2,4,50.0,1,3,33.3,0,0,-,3,4,7,1,1,2,0,1,23
Kemba Walker,CHA,@PHI,03/19/2018,L,40,24,8,19,42.1,1,9,11.1,7,7,100,1,7,8,6,3,1,3,0,-11
Ben Simmons,PHI,vs.CHA,03/19/2018,W,33,11,4,9,44.4,0,0,-,3,4,75.0,3,9,12,15,3,0,0,0,30
Jeremy Lamb,CHA,@PHI,03/19/2018,L,30,14,6,12,50.0,0,3,0.0,2,4,50.0,1,7,8,3,1,1,2,1,-8
Dwight Howard,CHA,@PHI,03/19/2018,L,28,10,3,9,33.3,0,0,-,4,6,66.7,0,4,4,1,1,0,3,5,-18
Darius Miller,NOP,vs.BOS,03/18/2018,W,9,3,1,1,100,1,1,100,0,0,-,0,1,1,1,0,0,1,1,3
Terry Rozier,BOS,@NOP,03/18/2018,L,31,13,6,16,37.5,1,6,16.7,0,0,-,1,6,7,5,1,0,1,0,-14
Greg Monroe,BOS,@NOP,03/18/2018,L,26,12,6,13,46.2,0,0,-,0,0,-,3,3,6,2,2,0,4,1,-24
Anthony Davis,NOP,vs.BOS,03/18/2018,W,33,34,14,24,58.3,0,3,0.0,6,8,75.0,1,10,11,3,1,1,1,0,15
Jayson Tatum,BOS,@NOP,03/18/2018,L,27,23,9,14,64.3,2,3,66.7,3,5,60.0,0,5,5,1,2,0,2,3,-10
Semi Ojeleye,BOS,@NOP,03/18/2018,L,23,3,1,3,33.3,1,2,50.0,0,0,-,0,3,3,0,0,0,1,3,-1
Aron Baynes,BOS,@NOP,03/18/2018,L,14,0,0,2,0.0,0,0,-,0,0,-,1,3,4,3,0,1,0,4,-2
Charles Cooke,NOP,vs.BOS,03/18/2018,W,3,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,-2
Nikola Mirotic,NOP,vs.BOS,03/18/2018,W,23,16,4,12,33.3,1,5,20.0,7,9,77.8,1,9,10,3,3,2,3,1,8
Larry Drew II,NOP,vs.BOS,03/18/2018,W,6,0,0,3,0.0,0,0,-,0,0,-,0,0,0,1,0,0,0,1,-4
Marcus Morris Sr.,BOS,@NOP,03/18/2018,L,30,17,5,14,35.7,2,4,50.0,5,7,71.4,1,5,6,0,1,0,0,2,-19
Emeka Okafor,NOP,vs.BOS,03/18/2018,W,17,8,4,4,100,0,0,-,0,0,-,1,6,7,0,0,1,0,1,1
Ian Clark,NOP,vs.BOS,03/18/2018,W,26,8,3,9,33.3,1,3,33.3,1,1,100,0,0,0,3,2,1,0,2,13
Kadeem Allen,BOS,@NOP,03/18/2018,L,4,0,0,0,-,0,0,-,0,0,-,0,1,1,1,0,0,0,0,2
Shane Larkin,BOS,@NOP,03/18/2018,L,28,5,2,7,28.6,1,5,20.0,0,0,-,1,1,2,2,0,0,1,1,-19
E'Twaun Moore,NOP,vs.BOS,03/18/2018,W,29,11,4,9,44.4,3,5,60.0,0,0,-,0,3,3,5,1,0,2,0,17
Abdel Nader,BOS,@NOP,03/18/2018,L,22,8,2,5,40.0,2,3,66.7,2,8,25.0,0,3,3,0,2,0,0,4,-3
Jabari Bird,BOS,@NOP,03/18/2018,L,3,0,0,0,-,0,0,-,0,0,-,1,0,1,0,0,0,1,0,2
Guerschon Yabusele,BOS,@NOP,03/18/2018,L,4,2,1,2,50.0,0,0,-,0,0,-,0,2,2,0,0,1,1,0,0
Al Horford,BOS,@NOP,03/18/2018,L,28,6,3,11,27.3,0,3,0.0,0,0,-,1,3,4,3,0,1,1,3,-7
Jrue Holiday,NOP,vs.BOS,03/18/2018,W,28,7,2,5,40.0,0,1,0.0,3,3,100,0,3,3,4,1,0,1,4,14
DeAndre Liggins,NOP,vs.BOS,03/18/2018,W,3,0,0,1,0.0,0,0,-,0,0,-,0,0,0,0,0,0,0,0,-2
Rajon Rondo,NOP,vs.BOS,03/18/2018,W,32,4,2,5,40.0,0,0,-,0,0,-,1,2,3,11,1,0,1,1,18
Cheick Diallo,NOP,vs.BOS,03/18/2018,W,24,17,7,9,77.8,0,0,-,3,4,75.0,1,5,6,1,0,0,1,2,14
Solomon Hill,NOP,vs.BOS,03/18/2018,W,8,0,0,0,-,0,0,-,0,0,-,0,0,0,1,0,0,0,0,0
Russell Westbrook,OKC,@TOR,03/18/2018,W,37,37,15,22,68.2,1,1,100,6,8,75.0,5,8,13,14,2,0,5,3,17
Carmelo Anthony,OKC,@TOR,03/18/2018,W,34,15,6,10,60.0,3,4,75.0,0,0,-,0,2,2,2,1,1,0,2,21
Jerami Grant,OKC,@TOR,03/18/2018,W,15,9,3,5,60.0,0,1,0.0,3,5,60.0,0,2,2,0,0,0,1,1,-13
Delon Wright,TOR,vs.OKC,03/18/2018,L,31,15,6,8,75.0,1,2,50.0,2,2,100,1,1,2,8,2,0,1,1,0
Patrick Patterson,OKC,@TOR,03/18/2018,W,14,3,1,4,25.0,1,2,50.0,0,0,-,0,2,2,3,0,1,1,1,-14
Kyle Lowry,TOR,vs.OKC,03/18/2018,L,27,22,7,10,70.0,5,7,71.4,3,3,100,1,3,4,10,0,1,4,6,-5
Josh Huestis,OKC,@TOR,03/18/2018,W,6,0,0,4,0.0,0,1,0.0,0,0,-,2,0,2,0,0,0,0,1,4
Steven Adams,OKC,@TOR,03/18/2018,W,33,25,10,13,76.9,0,0,-,5,9,55.6,5,3,8,4,1,0,2,3,20
Terrance Ferguson,OKC,@TOR,03/18/2018,W,13,0,0,0,-,0,0,-,0,0,-,0,1,1,0,0,0,0,1,-16
Alex Abrines,OKC,@TOR,03/18/2018,W,7,6,2,2,100,2,2,100,0,0,-,0,0,0,0,1,0,0,1,0
Norman Powell,TOR,vs.OKC,03/18/2018,L,13,6,2,4,50.0,1,2,50.0,1,1,100,0,0,0,2,0,0,2,1,-3
Serge Ibaka,TOR,vs.OKC,03/18/2018,L,29,7,2,11,18.2,1,3,33.3,2,2,100,2,4,6,2,2,0,3,3,-23
CJ Miles,TOR,vs.OKC,03/18/2018,L,26,15,5,12,41.7,3,9,33.3,2,3,66.7,0,2,2,0,0,0,1,1,9
Paul George,OKC,@TOR,03/18/2018,W,37,22,6,14,42.9,0,3,0.0,10,12,83.3,1,4,5,3,3,0,5,5,21
Jakob Poeltl,TOR,vs.OKC,03/18/2018,L,15,6,2,2,100,0,0,-,2,2,100,3,1,4,2,0,0,0,2,-4
Lucas Nogueira,TOR,vs.OKC,03/18/2018,L,6,5,2,2,100,0,0,-,1,1,100,0,5,5,0,0,0,0,0,15
OG Anunoby,TOR,vs.OKC,03/18/2018,L,13,5,2,2,100,1,1,100,0,2,0.0,0,1,1,0,0,0,1,2,0
DeMar DeRozan,TOR,vs.OKC,03/18/2018,L,33,24,8,18,44.4,3,6,50.0,5,7,71.4,0,3,3,5,0,0,1,2,-22
Jonas Valanciunas,TOR,vs.OKC,03/18/2018,L,22,10,5,7,71.4,0,0,-,0,0,-,1,1,2,2,0,0,3,5,-12
Pascal Siakam,TOR,vs.OKC,03/18/2018,L,23,10,5,5,100,0,0,-,0,0,-,0,2,2,0,1,0,3,2,10
Raymond Felton,OKC,@TOR,03/18/2018,W,13,5,2,6,33.3,1,3,33.3,0,0,-,0,2,2,1,0,0,1,2,-18
Corey Brewer,OKC,@TOR,03/18/2018,W,31,10,4,8,50.0,2,4,50.0,0,0,-,1,1,2,0,3,0,2,4,13
Jeff Teague,MIN,vs.HOU,03/18/2018,L,37,23,5,11,45.5,3,5,60.0,10,10,100,1,5,6,11,2,0,3,4,3
Gerald Green,HOU,@MIN,03/18/2018,W,15,12,5,5,100,2,2,100,0,2,0.0,0,1,1,0,0,0,0,2,13
Gorgui Dieng,MIN,vs.HOU,03/18/2018,L,13,3,1,2,50.0,0,0,-,1,2,50.0,2,2,4,1,0,0,0,3,-11
Karl-Anthony Towns,MIN,vs.HOU,03/18/2018,L,35,20,9,15,60.0,0,0,-,2,3,66.7,5,13,18,1,1,1,3,3,2
Derrick Rose,MIN,vs.HOU,03/18/2018,L,19,14,6,11,54.5,0,1,0.0,2,2,100,1,0,1,3,0,0,1,0,-1
Ryan Anderson,HOU,@MIN,03/18/2018,W,17,14,4,6,66.7,4,5,80.0,2,2,100,0,0,0,2,0,0,0,3,12
Luc Mbah a Moute,HOU,@MIN,03/18/2018,W,19,7,3,5,60.0,0,0,-,1,2,50.0,0,2,2,0,1,0,1,3,8
Clint Capela,HOU,@MIN,03/18/2018,W,31,16,8,11,72.7,0,0,-,0,2,0.0,4,8,12,2,0,3,0,5,-3
P.J. Tucker,HOU,@MIN,03/18/2018,W,24,12,4,9,44.4,3,5,60.0,1,4,25.0,2,2,4,0,0,2,3,6,-2
Nemanja Bjelica,MIN,vs.HOU,03/18/2018,L,35,15,6,10,60.0,2,4,50.0,1,2,50.0,1,5,6,3,0,0,1,4,-4
Trevor Ariza,HOU,@MIN,03/18/2018,W,33,11,4,11,36.4,3,8,37.5,0,0,-,1,0,1,2,3,1,0,2,-4
Andrew Wiggins,MIN,vs.HOU,03/18/2018,L,36,21,8,16,50.0,2,3,66.7,3,6,50.0,1,1,2,1,2,0,2,4,-15
Tyus Jones,MIN,vs.HOU,03/18/2018,L,11,0,0,3,0.0,0,2,0.0,0,0,-,0,0,0,1,0,0,0,2,-12
Jamal Crawford,MIN,vs.HOU,03/18/2018,L,28,20,8,12,66.7,3,4,75.0,1,1,100,1,0,1,3,1,0,1,1,-5
Chris Paul,HOU,@MIN,03/18/2018,W,35,18,4,8,50.0,1,3,33.3,9,10,90.0,1,7,8,9,1,0,3,2,3
James Harden,HOU,@MIN,03/18/2018,W,37,34,9,18,50.0,2,9,22.2,14,14,100,0,4,4,12,2,1,4,2,10
Eric Gordon,HOU,@MIN,03/18/2018,W,30,5,2,5,40.0,1,3,33.3,0,0,-,0,1,1,1,0,1,0,1,8
Taj Gibson,MIN,vs.HOU,03/18/2018,L,26,4,2,6,33.3,0,1,0.0,0,0,-,2,1,3,0,1,0,1,5,-2
Shabazz Napier,POR,@LAC,03/18/2018,W,22,9,4,4,100,1,1,100,0,0,-,0,3,3,8,0,1,1,0,-2
Jake Layman,POR,@LAC,03/18/2018,W,2,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,1,0,-5
Pat Connaughton,POR,@LAC,03/18/2018,W,10,0,0,2,0.0,0,1,0.0,0,0,-,1,2,3,0,0,0,1,2,-8
Meyers Leonard,POR,@LAC,03/18/2018,W,4,2,1,2,50.0,0,1,0.0,0,0,-,0,1,1,0,0,0,0,0,-6
Tobias Harris,LAC,vs.POR,03/18/2018,L,36,11,5,14,35.7,1,4,25.0,0,0,-,0,3,3,2,2,0,2,3,-28
Zach Collins,POR,@LAC,03/18/2018,W,15,4,1,5,20.0,1,3,33.3,1,2,50.0,0,2,2,0,0,0,1,4,-12
Sindarius Thornwell,LAC,vs.POR,03/18/2018,L,29,5,2,7,28.6,0,2,0.0,1,2,50.0,1,2,3,0,2,0,2,2,-4
Evan Turner,POR,@LAC,03/18/2018,W,18,7,2,5,40.0,1,2,50.0,2,3,66.7,0,2,2,2,0,0,1,2,-10
Milos Teodosic,LAC,vs.POR,03/18/2018,L,23,6,2,7,28.6,2,5,40.0,0,0,-,0,0,0,3,0,0,1,2,-24
CJ McCollum,POR,@LAC,03/18/2018,W,32,21,9,17,52.9,2,4,50.0,1,2,50.0,0,5,5,3,1,1,0,0,13
Jusuf Nurkic,POR,@LAC,03/18/2018,W,30,17,8,18,44.4,0,0,-,1,2,50.0,1,11,12,1,0,4,3,2,26
Sam Dekker,LAC,vs.POR,03/18/2018,L,2,0,0,0,-,0,0,-,0,0,-,0,0,0,0,1,0,0,0,5
Al-Farouq Aminu,POR,@LAC,03/18/2018,W,33,16,6,12,50.0,4,7,57.1,0,0,-,2,6,8,6,3,0,1,3,25
DeAndre Jordan,LAC,vs.POR,03/18/2018,L,29,7,3,4,75.0,0,0,-,1,2,50.0,3,13,16,2,0,0,0,2,-24
Austin Rivers,LAC,vs.POR,03/18/2018,L,37,15,5,11,45.5,2,5,40.0,3,4,75.0,0,2,2,3,1,1,1,3,-26
Wesley Johnson,LAC,vs.POR,03/18/2018,L,9,5,2,2,100,1,1,100,0,0,-,0,0,0,1,0,0,0,1,11
Lou Williams,LAC,vs.POR,03/18/2018,L,31,30,11,24,45.8,3,6,50.0,5,5,100,0,1,1,4,1,0,1,2,-8
Damian Lillard,POR,@LAC,03/18/2018,W,31,23,6,13,46.2,2,6,33.3,9,9,100,0,0,0,2,1,0,1,0,23
Boban Marjanovic,LAC,vs.POR,03/18/2018,L,12,4,0,2,0.0,0,0,-,4,4,100,1,4,5,1,0,0,0,0,15
Maurice Harkless,POR,@LAC,03/18/2018,W,28,21,8,11,72.7,3,4,75.0,2,2,100,2,3,5,2,2,0,0,1,28
Montrezl Harrell,LAC,vs.POR,03/18/2018,L,20,24,9,14,64.3,0,0,-,6,10,60.0,3,4,7,3,1,2,1,2,2
Caleb Swanigan,POR,@LAC,03/18/2018,W,2,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,1,2,-5
Ed Davis,POR,@LAC,03/18/2018,W,11,2,1,3,33.3,0,0,-,0,0,-,2,4,6,0,0,0,2,6,-2
Jawun Evans,LAC,vs.POR,03/18/2018,L,10,2,1,2,50.0,0,0,-,0,0,-,0,1,1,1,0,0,0,0,11
Sean Kilpatrick,LAC,vs.POR,03/18/2018,L,3,0,0,2,0.0,0,0,-,0,0,-,0,0,0,1,0,0,0,0,5
P.J. Tucker,HOU,@NOP,03/17/2018,W,31,9,3,8,37.5,3,8,37.5,0,0,-,0,2,2,1,3,1,1,5,14
Luc Mbah a Moute,HOU,@NOP,03/17/2018,W,26,5,1,6,16.7,0,2,0.0,3,4,75.0,0,2,2,1,0,0,0,1,-12
Jrue Holiday,NOP,vs.HOU,03/17/2018,L,38,19,8,17,47.1,1,4,25.0,2,3,66.7,3,3,6,8,3,2,6,4,-2
Larry Drew II,NOP,vs.HOU,03/17/2018,L,4,0,0,1,0.0,0,1,0.0,0,0,-,0,0,0,0,0,0,0,0,3
E'Twaun Moore,NOP,vs.HOU,03/17/2018,L,34,10,5,11,45.5,0,2,0.0,0,0,-,1,4,5,4,0,1,1,2,-12
DeAndre Liggins,NOP,vs.HOU,03/17/2018,L,20,3,1,4,25.0,1,3,33.3,0,0,-,0,3,3,0,1,1,1,1,-15
Nikola Mirotic,NOP,vs.HOU,03/17/2018,L,24,7,2,8,25.0,1,5,20.0,2,2,100,0,4,4,1,0,0,1,2,2
Darius Miller,NOP,vs.HOU,03/17/2018,L,30,13,4,7,57.1,4,6,66.7,1,1,100,0,1,1,1,0,0,0,2,-4
Clint Capela,HOU,@NOP,03/17/2018,W,30,13,6,11,54.5,0,0,-,1,1,100,5,6,11,0,0,3,1,1,18
Anthony Davis,NOP,vs.HOU,03/17/2018,L,36,26,11,18,61.1,0,2,0.0,4,4,100,1,12,13,1,0,1,2,2,-12
Ian Clark,NOP,vs.HOU,03/17/2018,L,31,17,8,9,88.9,1,1,100,0,0,-,0,2,2,3,0,0,1,5,6
Cheick Diallo,NOP,vs.HOU,03/17/2018,L,12,6,2,4,50.0,0,0,-,2,2,100,0,4,4,0,0,2,0,1,6
Trevor Ariza,HOU,@NOP,03/17/2018,W,32,17,6,9,66.7,4,6,66.7,1,1,100,1,3,4,2,0,0,0,4,16
Chris Paul,HOU,@NOP,03/17/2018,W,33,21,8,19,42.1,3,6,50.0,2,2,100,1,8,9,5,2,1,2,2,7
Emeka Okafor,NOP,vs.HOU,03/17/2018,L,11,0,0,4,0.0,0,0,-,0,0,-,1,1,2,0,0,1,0,0,-2
Joe Johnson,HOU,@NOP,03/17/2018,W,14,5,2,5,40.0,1,2,50.0,0,0,-,0,1,1,0,0,0,1,1,-15
James Harden,HOU,@NOP,03/17/2018,W,38,32,11,28,39.3,4,13,30.8,6,8,75.0,4,7,11,8,2,0,2,2,18
Ryan Anderson,HOU,@NOP,03/17/2018,W,11,0,0,2,0.0,0,2,0.0,0,0,-,1,2,3,0,1,1,0,3,-8
Eric Gordon,HOU,@NOP,03/17/2018,W,24,5,2,5,40.0,0,2,0.0,1,2,50.0,1,2,3,2,0,1,0,0,-8
Mario Chalmers,MEM,vs.DEN,03/17/2018,W,7,0,0,0,-,0,0,-,0,0,-,0,0,0,1,0,0,1,1,-4
Will Barton,DEN,@MEM,03/17/2018,L,34,8,3,12,25.0,0,2,0.0,2,2,100,3,4,7,2,2,2,4,3,-14
Mason Plumlee,DEN,@MEM,03/17/2018,L,11,0,0,3,0.0,0,0,-,0,0,-,3,1,4,3,1,0,0,6,-1
Briante Weber,MEM,vs.DEN,03/17/2018,W,20,3,1,2,50.0,0,0,-,1,2,50.0,2,4,6,2,1,1,1,1,-5
Deyonta Davis,MEM,vs.DEN,03/17/2018,W,12,9,2,3,66.7,0,0,-,5,6,83.3,1,0,1,1,0,0,0,2,-3
JaMychal Green,MEM,vs.DEN,03/17/2018,W,30,7,3,11,27.3,0,2,0.0,1,2,50.0,6,5,11,0,0,1,1,4,9
Tyreke Evans,MEM,vs.DEN,03/17/2018,W,38,20,6,19,31.6,2,7,28.6,6,8,75.0,1,2,3,7,2,1,3,3,7
Trey Lyles,DEN,@MEM,03/17/2018,L,20,12,5,10,50.0,2,5,40.0,0,0,-,0,4,4,2,0,0,0,1,2
