Player,Team,Match-up,Date,W/L,Min,Pts,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
Gary Clark,HOU,vs.POR,10/30/2018,L,19,11,4,9,44.4,3,7,42.9,0,0,-,2,2,4,1,0,1,0,2,-6
Marquese Chriss,HOU,vs.POR,10/30/2018,L,8,4,2,5,40.0,0,2,0.0,0,0,-,0,2,2,0,0,1,1,1,-2
Michael Carter-Williams,HOU,vs.POR,10/30/2018,L,15,6,2,4,50.0,0,2,0.0,2,4,50.0,0,1,1,2,2,1,1,2,-4
Carmelo Anthony,HOU,vs.POR,10/30/2018,L,31,8,2,12,16.7,0,2,0.0,4,4,100,2,2,4,0,1,2,1,3,-17
CJ McCollum,POR,@HOU,10/30/2018,W,28,19,7,13,53.8,3,6,50.0,2,2,100,0,4,4,2,0,1,1,1,20
Nikola Vucevic,ORL,vs.SAC,10/30/2018,L,27,15,5,11,45.5,0,2,0.0,5,6,83.3,5,10,15,5,1,1,3,1,-3
Justin Jackson,SAC,@ORL,10/30/2018,W,20,0,0,2,0.0,0,1,0.0,0,0,-,0,0,0,3,0,0,0,0,9
Aaron Gordon,ORL,vs.SAC,10/30/2018,L,34,18,7,15,46.7,2,7,28.6,2,4,50.0,2,8,10,3,2,2,2,3,-6
Willie Cauley-Stein,SAC,@ORL,10/30/2018,W,30,14,6,15,40.0,0,0,-,2,4,50.0,2,9,11,1,1,0,1,3,13
Jonathon Simmons,ORL,vs.SAC,10/30/2018,L,26,12,5,13,38.5,1,5,20.0,1,2,50.0,1,2,3,5,0,0,3,0,-10
Kosta Koufos,SAC,@ORL,10/30/2018,W,13,4,2,3,66.7,0,0,-,0,0,-,0,5,5,1,0,1,0,2,3
Frank Mason,SAC,@ORL,10/30/2018,W,21,7,2,7,28.6,0,2,0.0,3,3,100,0,0,0,5,2,0,2,2,11
Marvin Bagley III,SAC,@ORL,10/30/2018,W,23,10,3,7,42.9,2,3,66.7,2,4,50.0,5,4,9,2,1,1,3,1,-2
Jerian Grant,ORL,vs.SAC,10/30/2018,L,21,4,1,3,33.3,1,3,33.3,1,2,50.0,1,1,2,6,0,0,1,2,2
Buddy Hield,SAC,@ORL,10/30/2018,W,39,25,9,15,60.0,1,4,25.0,6,6,100,0,11,11,3,0,1,2,2,13
Jonathan Isaac,ORL,vs.SAC,10/30/2018,L,25,9,3,8,37.5,0,4,0.0,3,3,100,0,3,3,1,1,0,0,2,-6
Terrence Ross,ORL,vs.SAC,10/30/2018,L,27,17,7,17,41.2,3,9,33.3,0,0,-,0,2,2,2,3,0,1,5,-2
Mo Bamba,ORL,vs.SAC,10/30/2018,L,24,7,3,4,75.0,1,1,100,0,1,0.0,0,7,7,1,1,5,2,3,-1
Troy Williams,SAC,@ORL,10/30/2018,W,34,12,5,9,55.6,2,5,40.0,0,0,-,0,5,5,1,0,2,0,5,1
De'Aaron Fox,SAC,@ORL,10/30/2018,W,31,14,6,13,46.2,0,2,0.0,2,5,40.0,0,2,2,5,2,0,5,4,-13
Nemanja Bjelica,SAC,@ORL,10/30/2018,W,30,21,8,13,61.5,3,5,60.0,2,4,50.0,1,7,8,1,2,1,2,1,5
Evan Fournier,ORL,vs.SAC,10/30/2018,L,28,9,3,13,23.1,1,6,16.7,2,2,100,0,2,2,2,1,0,3,3,-4
D.J. Augustin,ORL,vs.SAC,10/30/2018,L,27,8,2,7,28.6,2,6,33.3,2,2,100,2,2,4,3,1,0,1,3,-10
Al Horford,BOS,vs.DET,10/30/2018,W,33,11,5,9,55.6,0,3,0.0,1,2,50.0,2,3,5,4,1,1,3,4,2
Jayson Tatum,BOS,vs.DET,10/30/2018,W,30,16,4,12,33.3,1,4,25.0,7,8,87.5,1,5,6,3,0,0,1,3,10
Kyrie Irving,BOS,vs.DET,10/30/2018,W,33,31,10,16,62.5,4,7,57.1,7,8,87.5,1,4,5,5,1,0,2,0,1
Ish Smith,DET,@BOS,10/30/2018,L,28,13,4,12,33.3,3,6,50.0,2,2,100,1,3,4,2,1,0,2,2,3
Jose Calderon,DET,@BOS,10/30/2018,L,12,2,1,2,50.0,0,1,0.0,0,0,-,0,0,0,0,1,0,0,2,3
Marcus Smart,BOS,vs.DET,10/30/2018,W,19,3,0,2,0.0,0,2,0.0,3,4,75.0,0,4,4,2,2,0,2,3,1
Zaza Pachulia,DET,@BOS,10/30/2018,L,17,5,1,3,33.3,0,0,-,3,3,100,3,1,4,3,1,0,0,2,-4
Stanley Johnson,DET,@BOS,10/30/2018,L,35,9,4,9,44.4,1,5,20.0,0,0,-,1,4,5,4,0,0,6,5,9
Aron Baynes,BOS,vs.DET,10/30/2018,W,12,9,3,5,60.0,1,2,50.0,2,2,100,0,5,5,1,0,0,0,4,9
Marcus Morris Sr.,BOS,vs.DET,10/30/2018,W,31,15,5,11,45.5,2,4,50.0,3,4,75.0,1,8,9,2,1,0,4,4,0
Glenn Robinson III,DET,@BOS,10/30/2018,L,11,1,0,1,0.0,0,0,-,1,2,50.0,1,2,3,0,0,0,0,2,-5
Guerschon Yabusele,BOS,vs.DET,10/30/2018,W,3,0,0,2,0.0,0,2,0.0,0,0,-,1,1,2,0,0,1,0,0,-6
Blake Griffin,DET,@BOS,10/30/2018,L,34,24,8,17,47.1,0,4,0.0,8,8,100,0,15,15,3,0,1,5,5,-13
Bruce Brown,DET,@BOS,10/30/2018,L,13,10,4,7,57.1,0,2,0.0,2,2,100,1,1,2,0,1,1,0,3,1
Robert Williams III,BOS,vs.DET,10/30/2018,W,1,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,-7
Reggie Jackson,DET,@BOS,10/30/2018,L,27,8,2,9,22.2,1,5,20.0,3,3,100,0,2,2,2,0,0,3,2,-10
Jaylen Brown,BOS,vs.DET,10/30/2018,W,32,14,6,13,46.2,1,4,25.0,1,2,50.0,1,4,5,3,1,1,0,2,1
Andre Drummond,DET,@BOS,10/30/2018,L,31,17,8,17,47.1,0,0,-,1,4,25.0,4,8,12,2,2,1,0,4,1
Gordon Hayward,BOS,vs.DET,10/30/2018,W,26,6,3,10,30.0,0,2,0.0,0,0,-,1,3,4,3,0,0,1,0,-1
Terry Rozier,BOS,vs.DET,10/30/2018,W,19,3,1,4,25.0,0,1,0.0,1,2,50.0,0,1,1,2,2,1,1,0,5
Reggie Bullock,DET,@BOS,10/30/2018,L,33,16,5,11,45.5,3,7,42.9,3,3,100,0,3,3,1,0,0,1,1,0
Frank Jackson,NOP,@DEN,10/29/2018,L,26,10,4,8,50.0,2,2,100,0,0,-,0,2,2,1,1,0,0,2,2
Nikola Mirotic,NOP,@DEN,10/29/2018,L,38,17,7,17,41.2,3,11,27.3,0,2,0.0,0,10,10,2,3,1,2,1,-4
Gary Harris,DEN,vs.NOP,10/29/2018,W,33,23,8,16,50.0,1,3,33.3,6,8,75.0,1,5,6,6,2,1,0,3,2
Trey Lyles,DEN,vs.NOP,10/29/2018,W,21,17,6,14,42.9,1,6,16.7,4,4,100,0,1,1,1,1,0,0,3,4
Juancho Hernangomez,DEN,vs.NOP,10/29/2018,W,8,0,0,0,-,0,0,-,0,0,-,0,0,0,1,0,0,0,1,4
Julius Randle,NOP,@DEN,10/29/2018,L,27,24,8,13,61.5,0,0,-,8,11,72.7,1,7,8,6,1,1,5,4,-2
Mason Plumlee,DEN,vs.NOP,10/29/2018,W,19,2,1,2,50.0,0,0,-,0,0,-,3,2,5,1,2,0,4,1,4
Solomon Hill,NOP,@DEN,10/29/2018,L,20,4,1,5,20.0,0,2,0.0,2,2,100,1,1,2,2,0,0,1,1,-8
Jrue Holiday,NOP,@DEN,10/29/2018,L,35,16,7,13,53.8,2,3,66.7,0,0,-,0,8,8,9,1,1,5,6,3
Monte Morris,DEN,vs.NOP,10/29/2018,W,24,7,3,9,33.3,1,4,25.0,0,0,-,0,0,0,2,3,0,2,1,2
Nikola Jokic,DEN,vs.NOP,10/29/2018,W,29,12,3,8,37.5,2,4,50.0,4,4,100,1,8,9,10,0,2,0,4,5
E'Twaun Moore,NOP,@DEN,10/29/2018,L,38,18,7,10,70.0,3,5,60.0,1,2,50.0,1,1,2,2,0,0,5,3,4
Cheick Diallo,NOP,@DEN,10/29/2018,L,14,8,3,4,75.0,0,0,-,2,2,100,2,3,5,2,1,1,2,3,4
Jamal Murray,DEN,vs.NOP,10/29/2018,W,39,23,9,19,47.4,2,5,40.0,3,3,100,1,4,5,2,5,1,3,1,4
Paul Millsap,DEN,vs.NOP,10/29/2018,W,27,18,6,12,50.0,2,4,50.0,4,4,100,3,5,8,3,1,1,3,2,1
Jahlil Okafor,NOP,@DEN,10/29/2018,L,18,9,4,9,44.4,0,0,-,1,1,100,2,1,3,0,0,0,2,2,-4
Malik Beasley,DEN,vs.NOP,10/29/2018,W,31,12,5,9,55.6,2,6,33.3,0,0,-,0,6,6,2,0,0,1,1,10
Tim Frazier,NOP,@DEN,10/29/2018,L,20,5,2,2,100,1,1,100,0,0,-,0,3,3,3,1,1,0,2,-13
Ian Clark,NOP,@DEN,10/29/2018,L,6,0,0,1,0.0,0,0,-,0,0,-,0,1,1,1,0,0,0,1,-7
Torrey Craig,DEN,vs.NOP,10/29/2018,W,9,2,1,4,25.0,0,3,0.0,0,0,-,0,1,1,0,0,0,0,0,-11
Lonzo Ball,LAL,@MIN,10/29/2018,L,24,4,2,6,33.3,0,4,0.0,0,0,-,0,1,1,1,0,0,1,1,-11
Josh Hart,LAL,@MIN,10/29/2018,L,24,5,2,8,25.0,1,4,25.0,0,0,-,2,4,6,1,1,0,0,3,-3
Lance Stephenson,LAL,@MIN,10/29/2018,L,15,11,4,10,40.0,2,4,50.0,1,2,50.0,1,3,4,0,3,0,1,3,2
JaVale McGee,LAL,@MIN,10/29/2018,L,31,13,6,8,75.0,0,0,-,1,2,50.0,2,3,5,0,2,3,3,3,-6
Derrick Rose,MIN,vs.LAL,10/29/2018,W,29,11,4,16,25.0,0,1,0.0,3,5,60.0,4,3,7,7,0,0,2,0,2
Josh Okogie,MIN,vs.LAL,10/29/2018,W,30,17,6,13,46.2,1,5,20.0,4,4,100,0,4,4,3,3,1,0,2,1
Jimmy Butler,MIN,vs.LAL,10/29/2018,W,37,32,12,20,60.0,6,7,85.7,2,2,100,1,5,6,4,1,2,0,1,5
Kentavious Caldwell-Pope,LAL,@MIN,10/29/2018,L,7,0,0,1,0.0,0,1,0.0,0,0,-,0,1,1,0,0,0,0,0,7
Rajon Rondo,LAL,@MIN,10/29/2018,L,32,13,6,9,66.7,1,2,50.0,0,0,-,1,5,6,8,0,0,4,2,0
LeBron James,LAL,@MIN,10/29/2018,L,36,29,11,23,47.8,3,6,50.0,4,5,80.0,3,7,10,8,2,2,5,2,-6
Taj Gibson,MIN,vs.LAL,10/29/2018,W,29,8,3,7,42.9,0,0,-,2,4,50.0,5,1,6,0,2,3,1,0,3
Anthony Tolliver,MIN,vs.LAL,10/29/2018,W,19,10,4,4,100,2,2,100,0,0,-,1,3,4,0,0,2,1,1,1
Gorgui Dieng,MIN,vs.LAL,10/29/2018,W,16,9,3,5,60.0,1,2,50.0,2,2,100,0,5,5,0,1,0,3,2,-1
Johnathan Williams,LAL,@MIN,10/29/2018,L,14,2,1,3,33.3,0,0,-,0,0,-,3,1,4,1,0,0,0,3,0
Jeff Teague,MIN,vs.LAL,10/29/2018,W,32,9,2,12,16.7,0,4,0.0,5,5,100,0,3,3,5,2,0,2,3,-3
Tyus Jones,MIN,vs.LAL,10/29/2018,W,16,3,1,3,33.3,1,2,50.0,0,0,-,0,0,0,1,1,0,0,1,7
Kyle Kuzma,LAL,@MIN,10/29/2018,L,32,19,8,18,44.4,2,7,28.6,1,2,50.0,2,4,6,3,0,0,0,2,-6
Brandon Ingram,LAL,@MIN,10/29/2018,L,25,24,9,18,50.0,3,5,60.0,3,4,75.0,3,2,5,2,0,3,4,5,3
Karl-Anthony Towns,MIN,vs.LAL,10/29/2018,W,32,25,7,18,38.9,3,6,50.0,8,8,100,9,7,16,6,1,4,5,4,5
Victor Oladipo,IND,vs.POR,10/29/2018,L,36,21,9,24,37.5,2,6,33.3,1,1,100,0,9,9,7,1,0,1,3,9
Meyers Leonard,POR,@IND,10/29/2018,W,3,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,2,3,-6
Jusuf Nurkic,POR,@IND,10/29/2018,W,18,5,2,6,33.3,1,2,50.0,0,0,-,0,5,5,2,0,0,2,2,-6
Cory Joseph,IND,vs.POR,10/29/2018,L,15,2,1,4,25.0,0,0,-,0,0,-,0,0,0,0,0,0,1,2,-20
T.J. Leaf,IND,vs.POR,10/29/2018,L,4,0,0,1,0.0,0,0,-,0,0,-,1,0,1,0,0,0,1,0,-7
Domantas Sabonis,IND,vs.POR,10/29/2018,L,24,6,2,3,66.7,0,0,-,2,3,66.7,0,8,8,2,2,1,2,2,-18
Zach Collins,POR,@IND,10/29/2018,W,27,17,7,10,70.0,1,2,50.0,2,2,100,0,3,3,3,0,1,1,2,22
Damian Lillard,POR,@IND,10/29/2018,W,33,16,5,13,38.5,2,7,28.6,4,4,100,0,1,1,2,0,1,3,4,-13
Al-Farouq Aminu,POR,@IND,10/29/2018,W,29,11,3,8,37.5,1,3,33.3,4,4,100,2,8,10,0,1,0,2,2,11
CJ McCollum,POR,@IND,10/29/2018,W,33,17,7,15,46.7,1,5,20.0,2,2,100,2,4,6,1,0,1,1,0,-7
Seth Curry,POR,@IND,10/29/2018,W,17,3,1,3,33.3,1,2,50.0,0,0,-,0,2,2,1,0,0,1,0,23
Thaddeus Young,IND,vs.POR,10/29/2018,L,31,16,6,13,46.2,1,2,50.0,3,4,75.0,1,3,4,0,2,0,0,3,7
Caleb Swanigan,POR,@IND,10/29/2018,W,19,11,4,6,66.7,0,0,-,3,3,100,4,6,10,1,1,0,3,5,-1
Tyreke Evans,IND,vs.POR,10/29/2018,L,15,7,2,5,40.0,1,2,50.0,2,2,100,0,0,0,0,0,1,2,2,-22
Bojan Bogdanovic,IND,vs.POR,10/29/2018,L,37,14,4,12,33.3,2,6,33.3,4,4,100,0,2,2,3,0,0,1,2,4
Jake Layman,POR,@IND,10/29/2018,W,12,0,0,2,0.0,0,1,0.0,0,0,-,0,2,2,1,0,0,0,1,-2
Doug McDermott,IND,vs.POR,10/29/2018,L,11,0,0,2,0.0,0,1,0.0,0,0,-,0,0,0,0,0,0,0,3,-14
Darren Collison,IND,vs.POR,10/29/2018,L,36,17,8,14,57.1,0,1,0.0,1,2,50.0,1,1,2,6,2,0,0,1,9
Myles Turner,IND,vs.POR,10/29/2018,L,32,10,5,12,41.7,0,1,0.0,0,4,0.0,4,5,9,1,1,3,0,2,2
Nik Stauskas,POR,@IND,10/29/2018,W,24,10,3,6,50.0,2,3,66.7,2,2,100,0,3,3,5,0,0,2,0,6
Evan Turner,POR,@IND,10/29/2018,W,26,13,6,9,66.7,1,1,100,0,1,0.0,1,7,8,3,1,0,1,4,23
Sterling Brown,MIL,vs.TOR,10/29/2018,W,4,0,0,0,-,0,0,-,0,0,-,0,1,1,0,0,0,0,0,-10
Malachi Richardson,TOR,@MIL,10/29/2018,L,13,3,1,6,16.7,1,6,16.7,0,0,-,0,3,3,0,0,0,1,2,4
Kyle Lowry,TOR,@MIL,10/29/2018,L,34,9,3,14,21.4,0,9,0.0,3,5,60.0,2,4,6,15,2,1,4,3,-10
Eric Bledsoe,MIL,vs.TOR,10/29/2018,W,26,17,7,12,58.3,2,5,40.0,1,1,100,0,2,2,8,0,1,3,2,-1
Lorenzo Brown,TOR,@MIL,10/29/2018,L,19,5,2,9,22.2,1,5,20.0,0,0,-,1,3,4,2,1,2,1,3,-7
Serge Ibaka,TOR,@MIL,10/29/2018,L,29,30,12,21,57.1,2,5,40.0,4,4,100,2,7,9,1,0,1,0,3,7
Pat Connaughton,MIL,vs.TOR,10/29/2018,W,16,8,3,8,37.5,2,4,50.0,0,2,0.0,2,6,8,0,1,0,1,1,-3
Matthew Dellavedova,MIL,vs.TOR,10/29/2018,W,4,0,0,2,0.0,0,1,0.0,0,0,-,0,0,0,0,0,0,1,2,-10
Brook Lopez,MIL,vs.TOR,10/29/2018,W,29,9,3,10,30.0,1,5,20.0,2,2,100,1,3,4,1,0,1,1,2,6
Khris Middleton,MIL,vs.TOR,10/29/2018,W,31,14,4,11,36.4,4,9,44.4,2,3,66.7,0,4,4,8,2,0,3,4,18
Chris Boucher,TOR,@MIL,10/29/2018,L,2,6,1,2,50.0,0,1,0.0,4,6,66.7,2,0,2,0,0,1,0,0,8
Malcolm Brogdon,MIL,vs.TOR,10/29/2018,W,28,17,6,11,54.5,0,1,0.0,5,5,100,1,4,5,3,0,0,2,4,27
Danny Green,TOR,@MIL,10/29/2018,L,30,8,3,6,50.0,2,3,66.7,0,0,-,1,4,5,1,1,0,1,0,-6
Norman Powell,TOR,@MIL,10/29/2018,L,27,8,2,3,66.7,2,3,66.7,2,2,100,0,3,3,3,0,0,0,2,-12
Jordan Loyd,TOR,@MIL,10/29/2018,L,2,0,0,0,-,0,0,-,0,0,-,1,0,1,0,0,0,0,0,8
Jonas Valanciunas,TOR,@MIL,10/29/2018,L,13,10,3,10,30.0,0,1,0.0,4,4,100,2,1,3,0,1,0,0,1,-21
Greg Monroe,TOR,@MIL,10/29/2018,L,5,0,0,4,0.0,0,0,-,0,0,-,2,2,4,0,0,0,0,1,7
Tony Snell,MIL,vs.TOR,10/29/2018,W,16,11,4,4,100,3,3,100,0,0,-,0,2,2,1,1,1,0,1,20
Delon Wright,TOR,@MIL,10/29/2018,L,13,4,1,5,20.0,0,1,0.0,2,2,100,0,2,2,1,0,0,0,1,-15
Christian Wood,MIL,vs.TOR,10/29/2018,W,4,2,0,2,0.0,0,1,0.0,2,2,100,0,1,1,0,0,0,0,1,-8
Ersan Ilyasova,MIL,vs.TOR,10/29/2018,W,24,19,8,12,66.7,3,6,50.0,0,0,-,2,8,10,2,0,0,1,1,9
Thon Maker,MIL,vs.TOR,10/29/2018,W,23,11,4,7,57.1,2,4,50.0,1,2,50.0,0,7,7,2,0,1,2,1,6
CJ Miles,TOR,@MIL,10/29/2018,L,19,4,1,7,14.3,1,7,14.3,1,2,50.0,0,1,1,0,0,1,1,1,-27
Pascal Siakam,TOR,@MIL,10/29/2018,L,33,22,10,16,62.5,0,4,0.0,2,3,66.7,2,6,8,2,4,1,2,2,-11
John Henson,MIL,vs.TOR,10/29/2018,W,11,4,2,4,50.0,0,1,0.0,0,0,-,2,3,5,1,1,0,2,2,14
Donte DiVincenzo,MIL,vs.TOR,10/29/2018,W,23,12,4,9,44.4,2,5,40.0,2,2,100,0,8,8,2,0,0,1,0,7
Hassan Whiteside,MIA,vs.SAC,10/29/2018,L,29,16,7,10,70.0,0,0,-,2,6,33.3,5,19,24,0,2,5,6,3,-4
Dwyane Wade,MIA,vs.SAC,10/29/2018,L,27,8,2,10,20.0,2,5,40.0,2,2,100,1,2,3,3,0,0,2,2,-12
Willie Cauley-Stein,SAC,@MIA,10/29/2018,W,34,26,11,17,64.7,0,0,-,4,7,57.1,2,11,13,1,0,1,0,4,23
Justin Jackson,SAC,@MIA,10/29/2018,W,22,4,1,6,16.7,0,3,0.0,2,2,100,0,2,2,2,0,1,0,3,-6
Yogi Ferrell,SAC,@MIA,10/29/2018,W,9,4,2,4,50.0,0,0,-,0,0,-,0,1,1,0,1,0,0,0,-2
Iman Shumpert,SAC,@MIA,10/29/2018,W,27,8,3,7,42.9,2,4,50.0,0,0,-,0,1,1,1,0,0,0,2,17
Justise Winslow,MIA,vs.SAC,10/29/2018,L,24,9,3,9,33.3,0,2,0.0,3,5,60.0,4,1,5,2,0,0,1,1,-4
Kosta Koufos,SAC,@MIA,10/29/2018,W,12,6,3,4,75.0,0,0,-,0,0,-,1,3,4,0,1,0,0,1,-10
Goran Dragic,MIA,vs.SAC,10/29/2018,L,31,20,7,16,43.8,4,9,44.4,2,2,100,0,1,1,5,2,0,2,3,-19
Buddy Hield,SAC,@MIA,10/29/2018,W,36,23,8,14,57.1,4,6,66.7,3,4,75.0,0,8,8,5,2,1,3,2,10
Kelly Olynyk,MIA,vs.SAC,10/29/2018,L,16,3,1,7,14.3,1,5,20.0,0,0,-,0,2,2,0,1,1,2,2,-9
De'Aaron Fox,SAC,@MIA,10/29/2018,W,34,20,8,15,53.3,1,2,50.0,3,5,60.0,1,3,4,8,2,1,6,1,15
Tyler Johnson,MIA,vs.SAC,10/29/2018,L,25,11,3,8,37.5,1,5,20.0,4,6,66.7,0,4,4,4,2,0,1,3,10
Nemanja Bjelica,SAC,@MIA,10/29/2018,W,33,19,7,15,46.7,3,7,42.9,2,4,50.0,3,2,5,5,1,2,1,5,11
Frank Mason,SAC,@MIA,10/29/2018,W,18,6,2,8,25.0,1,3,33.3,1,3,33.3,0,3,3,5,1,0,0,3,-3
Bam Adebayo,MIA,vs.SAC,10/29/2018,L,19,8,2,4,50.0,0,0,-,4,6,66.7,1,7,8,0,1,0,2,0,-6
Rodney McGruder,MIA,vs.SAC,10/29/2018,L,32,7,3,7,42.9,1,3,33.3,0,0,-,0,2,2,6,0,0,2,3,-12
Josh Richardson,MIA,vs.SAC,10/29/2018,L,37,31,10,21,47.6,4,10,40.0,7,7,100,2,1,3,0,2,3,0,4,6
Marvin Bagley III,SAC,@MIA,10/29/2018,W,17,7,3,7,42.9,1,1,100,0,0,-,2,3,5,1,0,2,2,2,-5
Caris LeVert,BKN,@NYK,10/29/2018,L,29,4,2,11,18.2,0,6,0.0,0,0,-,0,2,2,5,2,0,2,3,-23
Joe Harris,BKN,@NYK,10/29/2018,L,28,11,4,9,44.4,3,5,60.0,0,0,-,1,0,1,2,2,0,1,2,-11
Allonzo Trier,NYK,vs.BKN,10/29/2018,W,25,12,5,7,71.4,0,1,0.0,2,2,100,1,4,5,2,0,0,0,1,2
Allen Crabbe,BKN,@NYK,10/29/2018,L,25,8,2,8,25.0,1,6,16.7,3,5,60.0,0,2,2,1,0,0,0,1,-8
Rondae Hollis-Jefferson,BKN,@NYK,10/29/2018,L,27,16,8,15,53.3,0,1,0.0,0,0,-,3,4,7,0,1,2,1,2,-11
Spencer Dinwiddie,BKN,@NYK,10/29/2018,L,25,17,6,10,60.0,2,6,33.3,3,3,100,0,1,1,3,0,2,1,3,-6
Ed Davis,BKN,@NYK,10/29/2018,L,12,6,2,4,50.0,0,0,-,2,4,50.0,4,2,6,0,0,0,0,3,-1
Ron Baker,NYK,vs.BKN,10/29/2018,W,2,0,0,1,0.0,0,0,-,0,0,-,0,0,0,0,1,0,0,0,4
Emmanuel Mudiay,NYK,vs.BKN,10/29/2018,W,2,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,4
Enes Kanter,NYK,vs.BKN,10/29/2018,W,26,15,7,13,53.8,0,0,-,1,1,100,6,9,15,2,1,0,6,3,6
Noah Vonleh,NYK,vs.BKN,10/29/2018,W,29,8,3,6,50.0,0,1,0.0,2,2,100,3,7,10,2,1,1,1,4,17
Kenneth Faried,BKN,@NYK,10/29/2018,L,4,0,0,0,-,0,0,-,0,0,-,0,2,2,0,0,0,1,0,-2
Jared Dudley,BKN,@NYK,10/29/2018,L,18,0,0,4,0.0,0,4,0.0,0,0,-,0,2,2,3,0,1,1,2,-5
D'Angelo Russell,BKN,@NYK,10/29/2018,L,27,13,4,10,40.0,3,7,42.9,2,2,100,1,2,3,2,0,0,2,1,-14
Tim Hardaway Jr.,NYK,vs.BKN,10/29/2018,W,35,25,8,19,42.1,3,8,37.5,6,7,85.7,1,4,5,8,1,0,2,1,11
Trey Burke,NYK,vs.BKN,10/29/2018,W,14,5,2,4,50.0,1,1,100,0,0,-,0,0,0,0,0,0,0,0,0
Mitchell Robinson,NYK,vs.BKN,10/29/2018,W,15,11,5,5,100,0,0,-,1,2,50.0,2,1,3,1,1,1,0,3,6
Shabazz Napier,BKN,@NYK,10/29/2018,L,19,12,3,6,50.0,2,2,100,4,4,100,0,0,0,3,1,0,1,1,3
Dzanan Musa,BKN,@NYK,10/29/2018,L,4,2,1,1,100,0,0,-,0,0,-,0,0,0,0,0,0,0,0,-2
Lance Thomas,NYK,vs.BKN,10/29/2018,W,9,2,1,2,50.0,0,0,-,0,0,-,1,0,1,0,0,0,1,3,2
Jarrett Allen,BKN,@NYK,10/29/2018,L,20,7,2,6,33.3,0,1,0.0,3,4,75.0,2,4,6,3,0,2,0,2,-15
Damyean Dotson,NYK,vs.BKN,10/29/2018,W,28,10,4,10,40.0,1,6,16.7,1,1,100,1,4,5,0,0,0,2,2,21
Luke Kornet,NYK,vs.BKN,10/29/2018,W,2,0,0,0,-,0,0,-,0,0,-,0,0,0,1,0,0,0,0,4
Frank Ntilikina,NYK,vs.BKN,10/29/2018,W,32,16,5,13,38.5,3,5,60.0,3,3,100,1,4,5,4,0,1,0,2,15
Mario Hezonja,NYK,vs.BKN,10/29/2018,W,20,11,5,12,41.7,1,2,50.0,0,0,-,0,4,4,1,0,0,1,2,3
Jabari Parker,CHI,vs.GSW,10/29/2018,L,26,15,7,15,46.7,0,3,0.0,1,5,20.0,2,7,9,5,1,1,1,0,-1
Kevon Looney,GSW,@CHI,10/29/2018,W,17,7,3,5,60.0,0,0,-,1,2,50.0,0,5,5,0,0,0,0,0,-6
Jacob Evans,GSW,@CHI,10/29/2018,W,16,0,0,4,0.0,0,0,-,0,0,-,1,0,1,2,0,0,1,2,-16
Cameron Payne,CHI,vs.GSW,10/29/2018,L,20,15,5,9,55.6,1,3,33.3,4,4,100,1,2,3,1,0,1,0,1,-25
Wendell Carter Jr.,CHI,vs.GSW,10/29/2018,L,27,18,7,13,53.8,0,2,0.0,4,5,80.0,1,6,7,4,1,0,0,2,-20
Chandler Hutchison,CHI,vs.GSW,10/29/2018,L,23,3,0,1,0.0,0,1,0.0,3,4,75.0,1,1,2,0,0,1,1,1,-14
Draymond Green,GSW,@CHI,10/29/2018,W,25,3,1,5,20.0,0,1,0.0,1,2,50.0,1,6,7,12,1,2,0,0,34
Justin Holiday,CHI,vs.GSW,10/29/2018,L,29,9,3,9,33.3,3,7,42.9,0,0,-,1,1,2,5,0,0,2,2,-32
Jordan Bell,GSW,@CHI,10/29/2018,W,18,3,1,2,50.0,0,0,-,1,3,33.3,0,2,2,0,1,3,1,4,-15
Stephen Curry,GSW,@CHI,10/29/2018,W,25,23,7,9,77.8,2,4,50.0,7,7,100,0,8,8,5,2,0,1,3,27
Klay Thompson,GSW,@CHI,10/29/2018,W,27,52,18,29,62.1,14,24,58.3,2,2,100,0,4,4,0,2,0,2,2,28
Kevin Durant,GSW,@CHI,10/29/2018,W,28,14,5,9,55.6,1,4,25.0,3,3,100,0,2,2,7,1,1,0,2,45
Zach LaVine,CHI,vs.GSW,10/29/2018,L,27,21,8,17,47.1,2,6,33.3,3,4,75.0,1,6,7,2,2,0,4,2,-35
Alfonzo McKinnie,GSW,@CHI,10/29/2018,W,27,19,7,15,46.7,4,6,66.7,1,4,25.0,5,5,10,1,0,1,0,4,13
Ryan Arcidiacono,CHI,vs.GSW,10/29/2018,L,28,3,1,5,20.0,1,5,20.0,0,0,-,0,1,1,3,1,0,0,4,0
Andre Iguodala,GSW,@CHI,10/29/2018,W,7,0,0,0,-,0,0,-,0,0,-,0,1,1,4,0,0,0,2,16
Damian Jones,GSW,@CHI,10/29/2018,W,14,2,1,2,50.0,0,0,-,0,0,-,0,2,2,0,1,0,0,4,13
Quinn Cook,GSW,@CHI,10/29/2018,W,17,16,6,12,50.0,1,4,25.0,3,3,100,0,2,2,1,0,0,1,1,-19
Shaquille Harrison,CHI,vs.GSW,10/29/2018,L,18,13,5,8,62.5,0,2,0.0,3,8,37.5,1,3,4,4,1,0,1,4,-3
