Player,Team,Match-up,Date,W/L,Min,Pts,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
Danny Green,SAS,@UTA,04/12/2017,L,20,2,1,6,16.7,0,2,0.0,0,0,-,2,2,4,2,2,1,1,1,-7
Alec Burks,UTA,vs.SAS,04/12/2017,W,5,3,1,1,100,1,1,100,0,0,-,0,2,2,0,0,1,0,0,2
Joe Johnson,UTA,vs.SAS,04/12/2017,W,17,8,3,6,50.0,1,3,33.3,1,2,50.0,0,0,0,3,0,0,0,0,-8
Gordon Hayward,UTA,vs.SAS,04/12/2017,W,23,14,7,9,77.8,0,1,0.0,0,0,-,1,1,2,1,1,1,1,1,8
Jonathon Simmons,SAS,@UTA,04/12/2017,L,13,2,1,4,25.0,0,1,0.0,0,0,-,1,1,2,1,0,0,2,0,-6
Quinn Cook,NOP,@POR,04/12/2017,W,20,11,4,7,57.1,1,1,100,2,2,100,1,0,1,1,2,0,2,2,4
Alexis Ajinca,NOP,@POR,04/12/2017,W,25,11,5,12,41.7,0,0,-,1,1,100,1,6,7,0,1,0,3,3,2
Maurice Harkless,POR,vs.NOP,04/12/2017,L,22,11,5,6,83.3,0,0,-,1,5,20.0,1,1,2,2,1,0,0,1,5
Evan Turner,POR,vs.NOP,04/12/2017,L,23,6,3,8,37.5,0,0,-,0,0,-,0,4,4,3,0,0,3,1,1
Tim Frazier,NOP,@POR,04/12/2017,W,27,6,1,8,12.5,1,5,20.0,3,4,75.0,1,1,2,8,1,0,1,2,-3
Jordan Crawford,NOP,@POR,04/12/2017,W,23,15,6,12,50.0,3,4,75.0,0,0,-,0,1,1,4,1,0,2,0,20
E'Twaun Moore,NOP,@POR,04/12/2017,W,14,3,1,3,33.3,0,1,0.0,1,2,50.0,1,0,1,2,1,0,0,0,-6
Solomon Hill,NOP,@POR,04/12/2017,W,30,13,4,8,50.0,1,4,25.0,4,6,66.7,0,3,3,0,1,1,1,0,-9
Dante Cunningham,NOP,@POR,04/12/2017,W,19,10,4,5,80.0,2,3,66.7,0,0,-,1,4,5,0,1,1,0,0,-2
Jrue Holiday,NOP,@POR,04/12/2017,W,16,8,4,11,36.4,0,2,0.0,0,0,-,1,2,3,5,0,0,1,0,-3
Tim Quarterman,POR,vs.NOP,04/12/2017,L,22,10,4,11,36.4,2,5,40.0,0,2,0.0,2,2,4,3,1,1,7,2,-4
Meyers Leonard,POR,vs.NOP,04/12/2017,L,36,7,3,11,27.3,1,4,25.0,0,0,-,0,9,9,1,0,1,1,4,2
Axel Toupane,NOP,@POR,04/12/2017,W,21,8,4,4,100,0,0,-,0,0,-,0,1,1,0,1,0,0,4,12
Cheick Diallo,NOP,@POR,04/12/2017,W,29,12,4,9,44.4,0,0,-,4,5,80.0,4,12,16,0,1,1,1,4,5
Donatas Motiejunas,NOP,@POR,04/12/2017,W,17,6,3,11,27.3,0,4,0.0,0,1,0.0,1,1,2,0,3,0,0,2,-5
Noah Vonleh,POR,vs.NOP,04/12/2017,L,38,12,5,8,62.5,0,0,-,2,3,66.7,9,10,19,1,1,0,1,1,-13
Shabazz Napier,POR,vs.NOP,04/12/2017,L,26,25,10,18,55.6,3,6,50.0,2,3,66.7,0,4,4,2,1,0,4,2,1
Jake Layman,POR,vs.NOP,04/12/2017,L,37,10,4,10,40.0,2,5,40.0,0,0,-,2,2,4,3,0,0,4,2,1
Pat Connaughton,POR,vs.NOP,04/12/2017,L,36,19,7,13,53.8,5,10,50.0,0,0,-,0,7,7,7,0,0,3,5,-8
Chris McCullough,WAS,@MIA,04/12/2017,L,7,0,0,1,0.0,0,1,0.0,0,0,-,0,2,2,0,1,0,1,0,6
Tomas Satoransky,WAS,@MIA,04/12/2017,L,30,2,1,7,14.3,0,3,0.0,0,0,-,1,3,4,5,2,0,2,2,4
James Johnson,MIA,vs.WAS,04/12/2017,W,37,12,5,11,45.5,0,3,0.0,2,2,100,1,7,8,8,0,1,2,3,6
Udonis Haslem,MIA,vs.WAS,04/12/2017,W,1,0,0,1,0.0,0,1,0.0,0,0,-,0,1,1,0,0,0,0,1,-4
Wayne Ellington,MIA,vs.WAS,04/12/2017,W,31,9,3,10,30.0,3,9,33.3,0,0,-,0,7,7,1,0,0,0,0,5
Rodney McGruder,MIA,vs.WAS,04/12/2017,W,20,2,1,2,50.0,0,1,0.0,0,0,-,2,0,2,2,0,0,2,0,0
Daniel Ochefu,WAS,@MIA,04/12/2017,L,17,8,4,6,66.7,0,0,-,0,0,-,2,1,3,1,1,0,0,1,4
Trey Burke,WAS,@MIA,04/12/2017,L,31,27,10,13,76.9,5,7,71.4,2,2,100,0,0,0,4,1,0,2,0,-11
Otto Porter Jr.,WAS,@MIA,04/12/2017,L,15,11,4,8,50.0,0,2,0.0,3,3,100,1,5,6,0,0,0,0,2,-8
Marcin Gortat,WAS,@MIA,04/12/2017,L,25,16,8,9,88.9,0,0,-,0,1,0.0,2,3,5,1,0,0,1,1,-11
Tyler Johnson,MIA,vs.WAS,04/12/2017,W,19,4,2,4,50.0,0,0,-,0,0,-,1,2,3,2,0,0,3,1,7
Willie Reed,MIA,vs.WAS,04/12/2017,W,15,16,8,9,88.9,0,0,-,0,0,-,3,3,6,0,0,0,1,3,4
Hassan Whiteside,MIA,vs.WAS,04/12/2017,W,31,24,10,17,58.8,0,0,-,4,6,66.7,5,13,18,0,0,2,1,1,10
Goran Dragic,MIA,vs.WAS,04/12/2017,W,37,28,11,21,52.4,2,4,50.0,4,4,100,2,2,4,5,1,0,7,2,6
Jason Smith,WAS,@MIA,04/12/2017,L,6,3,1,3,33.3,0,0,-,1,2,50.0,0,3,3,0,0,0,2,2,-1
Bojan Bogdanovic,WAS,@MIA,04/12/2017,L,19,7,3,8,37.5,1,2,50.0,0,0,-,1,0,1,1,0,0,0,1,-10
Brandon Jennings,WAS,@MIA,04/12/2017,L,27,2,1,9,11.1,0,5,0.0,0,0,-,0,3,3,5,1,0,0,2,-6
Josh Richardson,MIA,vs.WAS,04/12/2017,W,37,15,6,12,50.0,3,6,50.0,0,0,-,0,2,2,1,0,1,1,2,6
Sheldon Mac,WAS,@MIA,04/12/2017,L,35,18,6,11,54.5,1,4,25.0,5,6,83.3,0,4,4,0,0,0,2,1,-7
Kelly Oubre Jr.,WAS,@MIA,04/12/2017,L,28,8,4,12,33.3,0,2,0.0,0,0,-,1,2,3,1,3,0,0,1,0
Okaro White,MIA,vs.WAS,04/12/2017,W,12,0,0,1,0.0,0,0,-,0,0,-,0,0,0,0,1,0,0,0,0
Kyle Korver,CLE,vs.TOR,04/12/2017,L,10,3,1,3,33.3,1,2,50.0,0,0,-,0,2,2,0,0,0,0,0,-5
Derrick Williams,CLE,vs.TOR,04/12/2017,L,27,10,3,8,37.5,2,3,66.7,2,2,100,0,4,4,3,0,0,0,0,-2
Richard Jefferson,CLE,vs.TOR,04/12/2017,L,26,7,1,4,25.0,1,3,33.3,4,5,80.0,0,6,6,2,1,0,1,1,-5
James Jones,CLE,vs.TOR,04/12/2017,L,36,9,3,16,18.8,1,12,8.3,2,3,66.7,1,4,5,2,0,1,1,2,-10
Pascal Siakam,TOR,@CLE,04/12/2017,W,28,8,4,8,50.0,0,1,0.0,0,0,-,2,8,10,0,1,0,1,3,22
DeMarre Carroll,TOR,@CLE,04/12/2017,W,16,2,1,5,20.0,0,3,0.0,0,0,-,0,6,6,1,1,0,1,0,2
Kyle Lowry,TOR,@CLE,04/12/2017,W,17,13,4,8,50.0,1,5,20.0,4,6,66.7,0,2,2,4,0,0,4,1,11
Jakob Poeltl,TOR,@CLE,04/12/2017,W,23,7,3,3,100,0,0,-,1,2,50.0,2,3,5,2,0,1,0,5,-3
Delon Wright,TOR,@CLE,04/12/2017,W,28,9,3,10,30.0,1,3,33.3,2,4,50.0,1,0,1,0,2,0,1,1,15
Norman Powell,TOR,@CLE,04/12/2017,W,34,25,10,13,76.9,3,5,60.0,2,2,100,1,1,2,2,1,0,0,2,6
Bruno Caboclo,TOR,@CLE,04/12/2017,W,17,11,5,11,45.5,1,3,33.3,0,0,-,2,2,4,1,0,1,0,1,-3
Deron Williams,CLE,vs.TOR,04/12/2017,L,25,10,3,6,50.0,3,4,75.0,1,1,100,0,3,3,4,0,0,4,4,-16
Jonas Valanciunas,TOR,@CLE,04/12/2017,W,15,13,6,10,60.0,1,1,100,0,0,-,3,4,7,1,1,0,1,1,15
Channing Frye,CLE,vs.TOR,04/12/2017,L,7,5,2,4,50.0,1,2,50.0,0,0,-,0,1,1,0,0,0,0,0,-2
Tristan Thompson,CLE,vs.TOR,04/12/2017,L,18,10,5,6,83.3,0,0,-,0,2,0.0,3,1,4,0,1,0,1,0,-17
Edy Tavares,CLE,vs.TOR,04/12/2017,L,24,6,3,4,75.0,0,0,-,0,1,0.0,4,6,10,1,0,6,2,3,4
Patrick Patterson,TOR,@CLE,04/12/2017,W,15,3,1,1,100,1,1,100,0,0,-,0,1,1,0,2,0,0,0,2
Lucas Nogueira,TOR,@CLE,04/12/2017,W,13,0,0,3,0.0,0,2,0.0,0,0,-,1,2,3,2,0,0,0,1,-5
Dahntay Jones,CLE,vs.TOR,04/12/2017,L,12,9,3,8,37.5,0,2,0.0,3,4,75.0,1,1,2,1,0,0,1,1,2
Fred VanVleet,TOR,@CLE,04/12/2017,W,21,5,2,7,28.6,0,1,0.0,1,2,50.0,0,4,4,6,0,0,0,3,9
Iman Shumpert,CLE,vs.TOR,04/12/2017,L,30,11,3,8,37.5,0,3,0.0,5,6,83.3,1,2,3,3,2,0,4,1,-8
P.J. Tucker,TOR,@CLE,04/12/2017,W,6,0,0,2,0.0,0,1,0.0,0,0,-,0,2,2,1,0,0,0,2,2
JR Smith,CLE,vs.TOR,04/12/2017,L,25,3,1,9,11.1,1,6,16.7,0,0,-,0,2,2,4,1,0,1,2,-16
Cory Joseph,TOR,@CLE,04/12/2017,W,6,2,1,5,20.0,0,0,-,0,0,-,0,1,1,0,0,0,0,0,2
Nene,HOU,vs.MIN,04/12/2017,W,17,9,4,7,57.1,0,0,-,1,2,50.0,1,1,2,0,1,1,1,1,-8
Shabazz Muhammad,MIN,@HOU,04/12/2017,L,22,22,9,18,50.0,1,6,16.7,3,5,60.0,1,1,2,1,2,0,1,1,10
Isaiah Taylor,HOU,vs.MIN,04/12/2017,W,1,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,1,-5
Bobby Brown,HOU,vs.MIN,04/12/2017,W,1,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,-5
Cole Aldrich,MIN,@HOU,04/12/2017,L,15,2,1,2,50.0,0,0,-,0,0,-,1,3,4,0,0,0,1,1,19
Trevor Ariza,HOU,vs.MIN,04/12/2017,W,38,15,6,14,42.9,2,8,25.0,1,2,50.0,2,3,5,6,1,1,0,1,10
Omri Casspi,MIN,@HOU,04/12/2017,L,19,4,2,4,50.0,0,0,-,0,0,-,2,1,3,2,0,0,0,2,-7
Kris Dunn,MIN,@HOU,04/12/2017,L,32,10,5,13,38.5,0,2,0.0,0,0,-,0,2,2,16,1,2,3,4,3
Brandon Rush,MIN,@HOU,04/12/2017,L,24,8,3,3,100,2,2,100,0,0,-,1,1,2,2,0,0,2,0,-13
Adreian Payne,MIN,@HOU,04/12/2017,L,5,0,0,0,-,0,0,-,0,0,-,0,1,1,1,0,0,0,0,14
Lou Williams,HOU,vs.MIN,04/12/2017,W,25,7,1,11,9.1,1,7,14.3,4,4,100,0,5,5,4,1,0,2,0,-24
Gorgui Dieng,MIN,@HOU,04/12/2017,L,27,6,3,8,37.5,0,0,-,0,0,-,3,5,8,2,0,0,3,2,-30
Patrick Beverley,HOU,vs.MIN,04/12/2017,W,31,10,3,9,33.3,2,6,33.3,2,3,66.7,5,5,10,7,3,0,1,2,13
Troy Williams,HOU,vs.MIN,04/12/2017,W,3,2,1,2,50.0,0,0,-,0,0,-,0,0,0,0,0,0,0,0,-4
Eric Gordon,HOU,vs.MIN,04/12/2017,W,27,11,4,12,33.3,3,10,30.0,0,0,-,1,2,3,2,0,1,0,3,-1
Ryan Anderson,HOU,vs.MIN,04/12/2017,W,32,20,7,17,41.2,6,15,40.0,0,0,-,1,1,2,4,0,0,0,2,17
James Harden,HOU,vs.MIN,04/12/2017,W,35,27,8,13,61.5,5,10,50.0,6,8,75.0,1,9,10,12,4,1,4,3,19
Karl-Anthony Towns,MIN,@HOU,04/12/2017,L,36,28,12,17,70.6,3,4,75.0,1,1,100,1,20,21,3,1,0,0,2,2
Clint Capela,HOU,vs.MIN,04/12/2017,W,30,22,11,12,91.7,0,0,-,0,3,0.0,5,5,10,2,1,3,2,1,18
Tyus Jones,MIN,@HOU,04/12/2017,L,28,17,6,9,66.7,3,4,75.0,2,2,100,1,3,4,7,2,1,1,1,10
Kyle Wiltjer,HOU,vs.MIN,04/12/2017,W,1,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,-5
Andrew Wiggins,MIN,@HOU,04/12/2017,L,30,21,7,17,41.2,2,5,40.0,5,7,71.4,0,2,2,3,1,0,4,2,-33
Henry Ellenson,DET,@ORL,04/12/2017,L,19,12,5,10,50.0,1,4,25.0,1,5,20.0,2,4,6,1,1,0,3,1,7
Jon Leuer,DET,@ORL,04/12/2017,L,20,2,0,5,0.0,0,1,0.0,2,2,100,1,4,5,1,0,0,0,0,-24
Mario Hezonja,ORL,vs.DET,04/12/2017,W,23,8,3,7,42.9,2,3,66.7,0,0,-,1,10,11,1,2,0,1,2,-1
Kentavious Caldwell-Pope,DET,@ORL,04/12/2017,L,29,20,6,18,33.3,3,10,30.0,5,6,83.3,0,4,4,0,0,0,2,3,-18
D.J. Augustin,ORL,vs.DET,04/12/2017,W,17,0,0,1,0.0,0,1,0.0,0,0,-,0,2,2,4,0,0,1,1,-13
Terrence Ross,ORL,vs.DET,04/12/2017,W,22,2,1,2,50.0,0,1,0.0,0,0,-,0,3,3,3,2,1,1,1,10
Evan Fournier,ORL,vs.DET,04/12/2017,W,27,12,4,11,36.4,2,4,50.0,2,2,100,0,3,3,2,0,0,1,1,11
Patricio Garino,ORL,vs.DET,04/12/2017,W,12,0,0,1,0.0,0,1,0.0,0,0,-,0,0,0,0,0,0,2,2,2
Boban Marjanovic,DET,@ORL,04/12/2017,L,21,14,6,12,50.0,0,0,-,2,2,100,6,5,11,0,1,3,0,2,0
Andre Drummond,DET,@ORL,04/12/2017,L,25,9,4,9,44.4,0,0,-,1,3,33.3,4,10,14,2,0,0,0,3,-1
Ish Smith,DET,@ORL,04/12/2017,L,35,20,8,20,40.0,1,6,16.7,3,4,75.0,1,3,4,10,0,0,1,1,-12
Aaron Gordon,ORL,vs.DET,04/12/2017,W,35,32,11,20,55.0,3,7,42.9,7,7,100,2,10,12,0,1,2,0,2,17
Jodie Meeks,ORL,vs.DET,04/12/2017,W,18,12,3,7,42.9,3,5,60.0,3,4,75.0,0,0,0,1,0,0,2,2,-19
Elfrid Payton,ORL,vs.DET,04/12/2017,W,31,21,10,18,55.6,1,1,100,0,0,-,0,5,5,13,0,0,1,3,17
Stanley Johnson,DET,@ORL,04/12/2017,L,20,0,0,5,0.0,0,3,0.0,0,0,-,0,1,1,0,0,0,0,2,-8
Stephen Zimmerman,ORL,vs.DET,04/12/2017,W,9,2,1,2,50.0,0,0,-,0,0,-,0,1,1,0,0,1,1,3,-6
Marcus Georges-Hunt,ORL,vs.DET,04/12/2017,W,10,4,0,0,-,0,0,-,4,4,100,0,0,0,1,0,0,1,0,-4
Tobias Harris,DET,@ORL,04/12/2017,L,30,7,3,11,27.3,1,4,25.0,0,4,0.0,3,3,6,2,2,0,0,1,11
Bismack Biyombo,ORL,vs.DET,04/12/2017,W,9,2,1,3,33.3,0,0,-,0,0,-,2,1,3,1,0,0,0,1,-5
Darrun Hilliard,DET,@ORL,04/12/2017,L,13,8,3,7,42.9,0,2,0.0,2,2,100,0,0,0,1,0,0,2,2,8
Nikola Vucevic,ORL,vs.DET,04/12/2017,W,27,18,8,15,53.3,2,2,100,0,0,-,1,10,11,1,2,2,0,4,11
Reggie Bullock,DET,@ORL,04/12/2017,L,29,17,6,9,66.7,5,6,83.3,0,0,-,0,2,2,3,2,0,0,0,17
Jamal Crawford,LAC,vs.SAC,04/12/2017,W,23,13,4,7,57.1,1,2,50.0,4,4,100,0,0,0,3,0,0,0,0,13
Raymond Felton,LAC,vs.SAC,04/12/2017,W,17,4,2,5,40.0,0,0,-,0,0,-,0,1,1,2,1,0,0,2,1
Paul Pierce,LAC,vs.SAC,04/12/2017,W,2,0,0,2,0.0,0,2,0.0,0,0,-,0,0,0,0,0,0,0,0,-3
Chris Paul,LAC,vs.SAC,04/12/2017,W,35,17,6,12,50.0,3,5,60.0,2,2,100,1,4,5,9,2,0,1,1,18
JJ Redick,LAC,vs.SAC,04/12/2017,W,29,18,6,13,46.2,3,7,42.9,3,3,100,0,2,2,4,0,1,0,1,16
Ben McLemore,SAC,@LAC,04/12/2017,L,31,15,6,13,46.2,1,3,33.3,2,4,50.0,1,6,7,1,1,0,0,5,-14
Marreese Speights,LAC,vs.SAC,04/12/2017,W,17,7,3,8,37.5,1,5,20.0,0,0,-,1,3,4,1,0,0,3,4,7
DeAndre Jordan,LAC,vs.SAC,04/12/2017,W,36,18,8,10,80.0,0,0,-,2,4,50.0,7,10,17,2,0,4,0,3,19
Brandon Bass,LAC,vs.SAC,04/12/2017,W,9,7,1,2,50.0,0,0,-,5,6,83.3,0,1,1,0,0,0,0,1,-4
Blake Griffin,LAC,vs.SAC,04/12/2017,W,34,15,6,14,42.9,0,3,0.0,3,3,100,2,7,9,8,1,0,0,2,18
Arron Afflalo,SAC,@LAC,04/12/2017,L,34,18,8,11,72.7,0,0,-,2,2,100,0,2,2,6,0,0,0,0,-19
Langston Galloway,SAC,@LAC,04/12/2017,L,42,14,4,11,36.4,2,2,100,4,4,100,1,3,4,6,1,0,2,2,-16
Willie Cauley-Stein,SAC,@LAC,04/12/2017,L,35,19,9,18,50.0,0,0,-,1,1,100,2,12,14,6,0,1,2,2,-21
Buddy Hield,SAC,@LAC,04/12/2017,L,37,16,7,15,46.7,2,4,50.0,0,1,0.0,2,4,6,4,0,0,2,3,-13
Georgios Papagiannis,SAC,@LAC,04/12/2017,L,28,6,3,6,50.0,0,1,0.0,0,0,-,1,0,1,3,0,0,3,3,-9
Wesley Johnson,LAC,vs.SAC,04/12/2017,W,6,2,1,2,50.0,0,1,0.0,0,0,-,0,1,1,0,0,0,0,0,-2
Luc Mbah a Moute,LAC,vs.SAC,04/12/2017,W,33,14,6,8,75.0,2,3,66.7,0,3,0.0,0,3,3,0,0,1,2,1,17
Skal Labissiere,SAC,@LAC,04/12/2017,L,33,7,3,7,42.9,0,1,0.0,1,2,50.0,0,3,3,1,0,0,1,3,-8
John Henson,MIL,@BOS,04/12/2017,L,14,8,4,6,66.7,0,0,-,0,0,-,1,2,3,1,0,0,0,1,-7
Michael Beasley,MIL,@BOS,04/12/2017,L,35,15,7,17,41.2,0,3,0.0,1,1,100,1,4,5,2,3,2,1,2,-12
Tyler Zeller,BOS,vs.MIL,04/12/2017,W,11,5,2,4,50.0,0,0,-,1,2,50.0,1,1,2,0,0,0,0,0,-4
Jae Crowder,BOS,vs.MIL,04/12/2017,W,30,16,6,12,50.0,3,7,42.9,1,2,50.0,0,5,5,2,3,0,1,1,10
Jaylen Brown,BOS,vs.MIL,04/12/2017,W,22,10,5,9,55.6,0,1,0.0,0,1,0.0,2,2,4,1,1,0,1,0,8
Al Horford,BOS,vs.MIL,04/12/2017,W,21,12,5,8,62.5,0,2,0.0,2,2,100,0,6,6,2,2,0,1,0,10
Jonas Jerebko,BOS,vs.MIL,04/12/2017,W,5,0,0,2,0.0,0,1,0.0,0,2,0.0,1,1,2,0,0,0,0,0,-6
Avery Bradley,BOS,vs.MIL,04/12/2017,W,31,8,4,9,44.4,0,3,0.0,0,0,-,0,2,2,1,1,0,0,1,14
Terry Rozier,BOS,vs.MIL,04/12/2017,W,3,0,0,0,-,0,0,-,0,0,-,0,1,1,1,0,0,0,0,2
Amir Johnson,BOS,vs.MIL,04/12/2017,W,19,16,6,7,85.7,2,2,100,2,3,66.7,2,3,5,1,1,1,0,4,8
Gerald Green,BOS,vs.MIL,04/12/2017,W,21,18,6,15,40.0,2,8,25.0,4,4,100,1,5,6,1,0,0,1,2,16
Rashad Vaughn,MIL,@BOS,04/12/2017,L,40,14,6,15,40.0,2,4,50.0,0,1,0.0,2,1,3,4,2,1,5,4,-19
Isaiah Thomas,BOS,vs.MIL,04/12/2017,W,23,13,3,11,27.3,2,6,33.3,5,6,83.3,1,2,3,8,1,1,1,0,3
Jason Terry,MIL,@BOS,04/12/2017,L,7,2,1,2,50.0,0,0,-,0,0,-,0,0,0,0,0,0,0,0,-5
Kelly Olynyk,BOS,vs.MIL,04/12/2017,W,23,8,3,9,33.3,2,3,66.7,0,0,-,0,4,4,6,1,0,1,5,6
James Young,BOS,vs.MIL,04/12/2017,W,3,1,0,1,0.0,0,1,0.0,1,2,50.0,0,0,0,0,0,0,0,0,2
Spencer Hawes,MIL,@BOS,04/12/2017,L,17,15,5,7,71.4,2,3,66.7,3,3,100,0,5,5,2,0,0,2,3,-15
Mirza Teletovic,MIL,@BOS,04/12/2017,L,28,7,2,8,25.0,1,5,20.0,2,2,100,0,3,3,2,0,0,0,4,-15
Marcus Smart,BOS,vs.MIL,04/12/2017,W,28,5,1,3,33.3,1,2,50.0,2,2,100,2,3,5,8,2,1,2,4,21
Gary Payton II,MIL,@BOS,04/12/2017,L,32,3,1,4,25.0,0,2,0.0,1,2,50.0,0,7,7,5,0,2,3,3,-18
Greg Monroe,MIL,@BOS,04/12/2017,L,17,10,3,7,42.9,0,2,0.0,4,5,80.0,0,6,6,4,0,0,3,1,4
Malcolm Brogdon,MIL,@BOS,04/12/2017,L,23,11,5,10,50.0,1,2,50.0,0,0,-,2,3,5,3,1,1,0,0,1
Thon Maker,MIL,@BOS,04/12/2017,L,27,9,3,8,37.5,0,2,0.0,3,3,100,3,3,6,3,0,3,3,2,-4
Courtney Lee,NYK,vs.PHI,04/12/2017,W,20,8,2,5,40.0,1,3,33.3,3,5,60.0,0,0,0,0,0,0,0,1,-11
Justin Holiday,NYK,vs.PHI,04/12/2017,W,20,20,6,10,60.0,2,5,40.0,6,7,85.7,1,4,5,1,2,1,2,1,12
Tiago Splitter,PHI,@NYK,04/12/2017,L,22,12,5,12,41.7,1,3,33.3,1,2,50.0,3,2,5,0,1,0,1,3,-9
Shawn Long,PHI,@NYK,04/12/2017,L,17,8,4,13,30.8,0,2,0.0,0,0,-,8,1,9,0,1,0,1,5,-9
Richaun Holmes,PHI,@NYK,04/12/2017,L,33,15,7,11,63.6,0,2,0.0,1,1,100,2,5,7,0,1,1,0,2,5
Carmelo Anthony,NYK,vs.PHI,04/12/2017,W,23,17,7,15,46.7,0,1,0.0,3,3,100,1,2,3,1,0,1,1,2,-8
Alex Poythress,PHI,@NYK,04/12/2017,L,32,18,9,14,64.3,0,3,0.0,0,0,-,3,3,6,1,1,1,0,3,-5
Mindaugas Kuzminskas,NYK,vs.PHI,04/12/2017,W,18,11,4,7,57.1,1,2,50.0,2,2,100,3,1,4,0,0,0,2,1,16
Willy Hernangomez,NYK,vs.PHI,04/12/2017,W,18,7,1,2,50.0,0,0,-,5,6,83.3,3,7,10,3,0,0,2,0,-4
Ron Baker,NYK,vs.PHI,04/12/2017,W,29,8,3,6,50.0,1,3,33.3,1,2,50.0,0,1,1,4,0,0,2,1,-4
T.J. McConnell,PHI,@NYK,04/12/2017,L,19,4,2,6,33.3,0,0,-,0,2,0.0,0,3,3,8,1,0,2,1,11
Nik Stauskas,PHI,@NYK,04/12/2017,L,30,12,3,11,27.3,2,6,33.3,4,4,100,0,4,4,3,1,0,3,3,-3
Maurice Ndour,NYK,vs.PHI,04/12/2017,W,25,5,2,6,33.3,0,0,-,1,2,50.0,1,0,1,0,0,2,1,0,-18
Gerald Henderson,PHI,@NYK,04/12/2017,L,30,4,2,5,40.0,0,0,-,0,0,-,0,0,0,3,1,1,0,0,3
Kyle O'Quinn,NYK,vs.PHI,04/12/2017,W,13,5,2,4,50.0,1,1,100,0,0,-,2,2,4,2,1,2,0,2,-3
Justin Anderson,PHI,@NYK,04/12/2017,L,35,26,9,11,81.8,3,4,75.0,5,7,71.4,0,2,2,3,3,1,2,3,8
Marshall Plumlee,NYK,vs.PHI,04/12/2017,W,26,14,7,11,63.6,0,0,-,0,2,0.0,4,7,11,0,0,1,3,5,9
Timothe Luwawu-Cabarrot,PHI,@NYK,04/12/2017,L,24,14,5,10,50.0,1,3,33.3,3,4,75.0,0,2,2,3,0,0,3,5,-6
Chasson Randle,NYK,vs.PHI,04/12/2017,W,26,12,5,8,62.5,1,2,50.0,1,1,100,0,2,2,0,2,0,4,3,4
Sasha Vujacic,NYK,vs.PHI,04/12/2017,W,21,7,2,9,22.2,2,5,40.0,1,2,50.0,2,0,2,6,0,0,2,2,12
Isaiah Whitehead,BKN,@CHI,04/12/2017,L,26,5,2,10,20.0,1,4,25.0,0,0,-,0,3,3,2,0,0,3,3,-22
Joffrey Lauvergne,CHI,vs.BKN,04/12/2017,W,6,2,1,1,100,0,0,-,0,0,-,1,3,4,2,0,0,0,0,10
Andrew Nicholson,BKN,@CHI,04/12/2017,L,23,2,1,6,16.7,0,1,0.0,0,0,-,1,4,5,0,2,0,2,2,-31
KJ McDaniels,BKN,@CHI,04/12/2017,L,26,15,5,13,38.5,1,6,16.7,4,4,100,0,6,6,0,0,1,1,0,-20
Denzel Valentine,CHI,vs.BKN,04/12/2017,W,6,5,2,4,50.0,1,3,33.3,0,0,-,0,1,1,1,1,0,0,1,10
Cristiano Felicio,CHI,vs.BKN,04/12/2017,W,19,2,1,3,33.3,0,0,-,0,0,-,0,4,4,1,1,0,0,2,17
Justin Hamilton,BKN,@CHI,04/12/2017,L,30,8,4,11,36.4,0,4,0.0,0,0,-,2,7,9,4,1,0,1,0,-17
Anthony Morrow,CHI,vs.BKN,04/12/2017,W,4,5,2,3,66.7,1,1,100,0,0,-,0,0,0,0,0,0,0,0,9
Bobby Portis,CHI,vs.BKN,04/12/2017,W,25,12,5,11,45.5,1,2,50.0,1,2,50.0,2,8,10,3,2,0,1,1,16
Paul Zipser,CHI,vs.BKN,04/12/2017,W,28,21,8,13,61.5,5,7,71.4,0,0,-,0,6,6,2,0,0,0,3,20
Caris LeVert,BKN,@CHI,04/12/2017,L,25,10,5,13,38.5,0,5,0.0,0,0,-,0,5,5,2,1,0,2,1,-22
Rondae Hollis-Jefferson,BKN,@CHI,04/12/2017,L,31,6,2,7,28.6,0,0,-,2,2,100,2,6,8,1,0,1,2,2,-25
Spencer Dinwiddie,BKN,@CHI,04/12/2017,L,31,5,1,5,20.0,1,5,20.0,2,2,100,1,3,4,2,1,0,1,4,-14
Archie Goodwin,BKN,@CHI,04/12/2017,L,29,20,7,11,63.6,0,2,0.0,6,10,60.0,4,3,7,4,1,1,5,3,-26
Jerian Grant,CHI,vs.BKN,04/12/2017,W,22,5,2,7,28.6,1,4,25.0,0,0,-,0,6,6,2,2,0,1,0,19
Jimmy Butler,CHI,vs.BKN,04/12/2017,W,35,25,8,19,42.1,1,3,33.3,8,9,88.9,1,5,6,4,4,2,1,1,26
Nikola Mirotic,CHI,vs.BKN,04/12/2017,W,23,9,3,12,25.0,2,8,25.0,1,2,50.0,4,5,9,2,3,1,1,4,23
Robin Lopez,CHI,vs.BKN,04/12/2017,W,23,9,2,4,50.0,0,0,-,5,6,83.3,2,6,8,1,0,1,1,2,12
