Date,Player,Team,Match-up,W/L,Min,Pts,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,Season
2021-01-08,Bruce Brown,BKN,@MEM,L,23,2,1,3,33.3,0,1,0.0,0,0,-,0,6,6,0,0,1,3,2,2,2020-21
2021-01-08,Jarrett Allen,BKN,@MEM,L,30,12,3,7,42.9,0,0,-,6,7,85.7,3,3,6,6,1,1,2,2,3,2020-21
2021-01-08,Timothe Luwawu-Cabarrot,BKN,@MEM,L,18,3,1,8,12.5,0,3,0.0,1,1,100,0,3,3,1,0,0,1,2,-11,2020-21
2021-01-08,Taurean Prince,BKN,@MEM,L,24,16,4,13,30.8,1,4,25.0,7,7,100,0,4,4,0,1,1,2,1,10,2020-21
2021-01-08,Caris LeVert,BKN,@MEM,L,36,43,15,23,65.2,7,9,77.8,6,6,100,0,5,5,6,0,0,5,2,8,2020-21
2021-01-08,Joe Harris,BKN,@MEM,L,28,13,6,9,66.7,1,3,33.3,0,0,-,0,2,2,2,0,1,2,2,-11,2020-21
2021-01-08,DeAndre Jordan,BKN,@MEM,L,17,4,2,2,100,0,0,-,0,0,-,1,4,5,3,0,0,2,0,-8,2020-21
2021-01-08,Jeff Green,BKN,@MEM,L,34,9,3,5,60.0,3,5,60.0,0,0,-,0,9,9,4,1,0,3,1,8,2020-21
2021-01-08,Desmond Bane,MEM,vs.BKN,W,21,10,2,6,33.3,2,3,66.7,4,4,100,0,2,2,0,1,0,0,3,4,2020-21
2021-01-08,P.J. Tucker,HOU,vs.ORL,W,29,15,5,7,71.4,5,7,71.4,0,0,-,1,3,4,5,0,2,0,3,24,2020-21
2021-01-08,James Harden,HOU,vs.ORL,W,31,15,6,13,46.2,3,9,33.3,0,0,-,0,5,5,13,0,1,2,2,26,2020-21
2021-01-08,John Wall,HOU,vs.ORL,W,29,14,5,11,45.5,3,4,75.0,1,2,50.0,0,3,3,4,0,0,0,3,26,2020-21
2021-01-08,Christian Wood,HOU,vs.ORL,W,27,22,9,17,52.9,1,5,20.0,3,4,75.0,3,12,15,0,1,2,1,1,18,2020-21
2021-01-08,David Nwaba,HOU,vs.ORL,W,23,6,3,6,50.0,0,2,0.0,0,0,-,0,2,2,0,0,1,1,0,17,2020-21
2021-01-08,Kenyon Martin Jr.,HOU,vs.ORL,W,5,7,3,3,100,1,1,100,0,0,-,0,1,1,0,1,0,0,0,3,2020-21
2021-01-08,Nikola Vucevic,ORL,@HOU,L,30,22,8,19,42.1,3,7,42.9,3,3,100,3,9,12,3,1,0,0,0,-18,2020-21
2021-01-08,Terrence Ross,ORL,@HOU,L,18,5,2,9,22.2,1,4,25.0,0,0,-,0,1,1,1,1,0,2,2,-31,2020-21
2021-01-08,Khem Birch,ORL,@HOU,L,23,11,4,7,57.1,1,1,100,2,2,100,2,3,5,2,0,0,0,1,-34,2020-21
2021-01-08,Cole Anthony,ORL,@HOU,L,28,15,6,14,42.9,0,3,0.0,3,4,75.0,1,1,2,3,2,0,4,1,-27,2020-21
2021-01-08,Karim Mane,ORL,@HOU,L,21,2,0,3,0.0,0,1,0.0,2,2,100,0,5,5,1,0,1,2,0,-20,2020-21
2021-01-08,Bruno Caboclo,HOU,vs.ORL,W,5,6,3,4,75.0,0,1,0.0,0,0,-,0,2,2,1,0,1,0,1,3,2020-21
2021-01-08,Mason Jones,HOU,vs.ORL,W,7,2,1,3,33.3,0,1,0.0,0,0,-,1,0,1,2,0,0,1,0,2,2020-21
2021-01-08,Jae'Sean Tate,HOU,vs.ORL,W,15,10,5,5,100,0,0,-,0,0,-,0,1,1,2,1,0,1,1,20,2020-21
2021-01-08,Jordan Bone,ORL,@HOU,L,28,7,3,8,37.5,1,5,20.0,0,0,-,0,2,2,4,0,0,0,0,-24,2020-21
2021-01-08,Gary Clark,ORL,@HOU,L,31,0,0,3,0.0,0,3,0.0,0,0,-,0,4,4,0,0,1,2,1,-19,2020-21
2021-01-08,Mo Bamba,ORL,@HOU,L,13,12,5,9,55.6,2,4,50.0,0,0,-,2,5,7,0,0,0,0,3,-9,2020-21
2021-01-08,Sterling Brown,HOU,vs.ORL,W,18,9,3,4,75.0,3,4,75.0,0,0,-,1,4,5,0,0,0,0,3,21,2020-21
2021-01-08,Dwayne Bacon,ORL,@HOU,L,28,10,4,10,40.0,0,1,0.0,2,3,66.7,0,1,1,1,0,0,1,2,-21,2020-21
2021-01-08,James Ennis III,ORL,@HOU,L,20,6,2,7,28.6,0,0,-,2,2,100,1,2,3,2,1,0,1,3,-7,2020-21
2021-01-08,Ben McLemore,HOU,vs.ORL,W,16,15,5,6,83.3,5,5,100,0,0,-,0,3,3,2,1,0,1,2,11,2020-21
2021-01-08,DeMarcus Cousins,HOU,vs.ORL,W,17,6,1,7,14.3,0,4,0.0,4,5,80.0,1,4,5,4,1,0,0,2,21,2020-21
2021-01-08,Eric Gordon,HOU,vs.ORL,W,19,5,2,5,40.0,1,4,25.0,0,0,-,0,2,2,1,1,1,1,0,18,2020-21
2021-01-08,Steven Adams,NOP,vs.CHA,L,35,13,5,7,71.4,0,0,-,3,6,50.0,1,6,7,2,1,2,4,3,-4,2020-21
2021-01-08,Brandon Ingram,NOP,vs.CHA,L,36,17,3,11,27.3,3,10,30.0,8,9,88.9,3,5,8,8,1,1,4,0,-7,2020-21
2021-01-08,JJ Redick,NOP,vs.CHA,L,19,17,5,8,62.5,4,7,57.1,3,3,100,0,1,1,1,0,0,1,1,3,2020-21
2021-01-08,Lonzo Ball,NOP,vs.CHA,L,36,5,2,8,25.0,1,7,14.3,0,0,-,0,2,2,3,1,1,2,0,-7,2020-21
2021-01-08,Josh Hart,NOP,vs.CHA,L,27,19,6,8,75.0,4,5,80.0,3,4,75.0,0,8,8,2,1,0,1,4,0,2020-21
2021-01-08,Zion Williamson,NOP,vs.CHA,L,34,26,12,22,54.5,0,0,-,2,4,50.0,6,2,8,3,0,0,3,1,0,2020-21
2021-01-08,Jaxson Hayes,NOP,vs.CHA,L,3,0,0,0,-,0,0,-,0,0,-,0,0,0,1,0,0,0,2,1,2020-21
2021-01-08,Nickeil Alexander-Walker,NOP,vs.CHA,L,15,5,2,5,40.0,1,3,33.3,0,0,-,0,1,1,2,0,0,2,3,3,2020-21
2021-01-08,Nicolo Melli,NOP,vs.CHA,L,2,0,0,0,-,0,0,-,0,0,-,0,0,0,1,0,0,0,1,-1,2020-21
2021-01-08,Gordon Hayward,CHA,@NOP,W,38,26,9,18,50.0,4,7,57.1,4,4,100,2,5,7,3,2,0,4,4,2,2020-21
2021-01-08,Bismack Biyombo,CHA,@NOP,W,27,11,4,5,80.0,0,0,-,3,4,75.0,1,5,6,0,0,1,1,2,3,2020-21
2021-01-08,Terry Rozier,CHA,@NOP,W,35,15,5,15,33.3,4,10,40.0,1,2,50.0,1,3,4,5,3,1,1,1,13,2020-21
2021-01-08,LaMelo Ball,CHA,@NOP,W,26,12,4,11,36.4,1,5,20.0,3,4,75.0,4,6,10,9,1,0,3,3,5,2020-21
2021-01-08,Miles Bridges,CHA,@NOP,W,30,20,8,11,72.7,4,6,66.7,0,0,-,2,2,4,1,0,0,2,2,14,2020-21
2021-01-08,Devonte' Graham,CHA,@NOP,W,37,17,5,13,38.5,2,8,25.0,5,5,100,2,4,6,8,0,0,1,3,11,2020-21
2021-01-08,Caleb Martin,CHA,@NOP,W,11,4,2,4,50.0,0,1,0.0,0,0,-,2,1,3,0,1,0,0,1,-1,2020-21
2021-01-08,Cody Martin,CHA,@NOP,W,9,4,1,2,50.0,0,1,0.0,2,2,100,0,1,1,2,1,0,1,1,0,2020-21
2021-01-08,P.J. Washington,CHA,@NOP,W,28,9,3,8,37.5,1,4,25.0,2,4,50.0,2,2,4,5,2,2,1,3,-9,2020-21
2021-01-08,Eric Bledsoe,NOP,vs.CHA,L,33,8,3,8,37.5,2,6,33.3,0,0,-,0,1,1,6,2,0,2,2,4,2020-21
